中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,17 ms,325 Mbps,41676 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,17 ms,1216 Mbps,155648 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1288 Mbps,164864 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,20 ms,880 Mbps,112640 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,28 ms,1264 Mbps,161792 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,549 Mbps,70348 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,5 Mbps,720 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,36 ms,569 Mbps,72908 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,384 Mbps,49254 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,196 Mbps,25088 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,119 ms,44 Mbps,5675 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,112 ms,46 Mbps,5925 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,20 Mbps,2619 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,39 Mbps,5042 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,139 ms,161 Mbps,20684 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,41 Mbps,5287 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,145 ms,123 Mbps,15769 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,38 Mbps,4988 kB/s
152.70.55.39,443,158.178.156.14,NL,Amsterdam,隧道,142 ms,100 Mbps,12800 kB/s
130.162.132.157,443,132.226.239.169,KR,Seoul,隧道,151 ms,124 Mbps,15872 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,155 ms,131 Mbps,16793 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,193 ms,22 Mbps,2874 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,148 ms,46 Mbps,5914 kB/s
141.148.244.95,443,163.123.193.23,DE,Frankfurt,隧道,183 ms,115 Mbps,14745 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,141 ms,41 Mbps,5290 kB/s
