中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,1 Mbps,209 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,96 Mbps,12288 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,716 Mbps,91750 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,68 ms,379 Mbps,48537 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,320 Mbps,40960 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,389 Mbps,49868 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,197 Mbps,25292 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,99 ms,363 Mbps,46489 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,258 Mbps,33075 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,77 ms,305 Mbps,39116 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,276 Mbps,35328 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,35 Mbps,4523 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,274 Mbps,35123 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,47 Mbps,6060 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,211 Mbps,27033 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,129 Mbps,16588 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,39 Mbps,5072 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,42 Mbps,5471 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,27 Mbps,3582 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,35 Mbps,4594 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,38 Mbps,4903 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,227 ms,40 Mbps,5120 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,218 ms,5 Mbps,706 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,35 Mbps,4531 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,228 ms,11 Mbps,1450 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,247 ms,32 Mbps,4171 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,193 ms,5 Mbps,641 kB/s
