中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,8 ms,840 Mbps,107520 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,94 ms,39 Mbps,5055 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,87 ms,316 Mbps,40448 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,674 Mbps,86323 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,12 ms,89 Mbps,11468 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,4 ms,84 Mbps,10752 kB/s
158.101.217.62,443,163.123.193.6,DE,Frankfurt,隧道,90 ms,240 Mbps,30822 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,555 Mbps,71065 kB/s
184.169.181.217,443,184.169.181.217,US,Portland,中转,75 ms,260 Mbps,33280 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,235 Mbps,30105 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:fd,US,Los Angeles,隧道,84 ms,69 Mbps,8885 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,228 Mbps,29286 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,91 ms,246 Mbps,31539 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,92 ms,284 Mbps,36352 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,45 Mbps,5779 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,316 Mbps,40448 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,101 ms,24 Mbps,3080 kB/s
129.146.46.164,443,129.146.46.164,290 Mbps,37171 kB/s
158.178.155.231,443,2a0b:21c0:100a:1b6:0:2e49:b5d6:6672,DE,Frankfurt,隧道,102 ms,138 Mbps,17715 kB/s
158.101.220.192,443,98.98.166.58,US,Frankfurt,隧道,95 ms,278 Mbps,35635 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,244 Mbps,31334 kB/s
144.24.167.37,443,2606:f240:f00:2be4:0:a701:e50b:2a94,US,Frankfurt,隧道,101 ms,231 Mbps,29593 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,83 ms,46 Mbps,5965 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,229 Mbps,29388 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,195 ms,114 Mbps,14643 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,103 ms,40 Mbps,5242 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,287 Mbps,36761 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,101 ms,244 Mbps,31334 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,85 ms,256 Mbps,32768 kB/s
