中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,9 ms,21 Mbps,2741 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,440 Mbps,56422 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1792 Mbps,229376 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,35 ms,880 Mbps,112640 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,US,Los Angeles,隧道,26 ms,62 Mbps,8058 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,22 ms,904 Mbps,115712 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,659 Mbps,84377 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,26 ms,896 Mbps,114688 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,49 ms,360 Mbps,46080 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,22 ms,904 Mbps,115712 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,47 ms,80 Mbps,10342 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,4 ms,0 Mbps,64 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,6 ms,500 Mbps,64000 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,94 ms,436 Mbps,55910 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,75 ms,232 Mbps,29798 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,89 ms,362 Mbps,46387 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,22 ms,61 Mbps,7877 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,189 Mbps,24268 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,82 ms,51 Mbps,6578 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,202 Mbps,25907 kB/s
8.222.69.185,443,8.216.92.214,JP,Tokyo,隧道,119 ms,14 Mbps,1850 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,84 ms,292 Mbps,37376 kB/s
158.101.210.88,443,209.177.81.218,DE,Frankfurt,隧道,153 ms,108 Mbps,13926 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,22 ms,59 Mbps,7675 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,108 Mbps,13926 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,164 ms,92 Mbps,11878 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,107 Mbps,13721 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,167 ms,38 Mbps,4884 kB/s
8.219.162.70,443,8.219.142.198,SG,Singapore,隧道,177 ms,97 Mbps,12492 kB/s
130.162.190.168,443,2606:f240:f00:5a42:0:3d6:4e77:c000,US,Frankfurt,隧道,159 ms,136 Mbps,17510 kB/s
141.148.226.100,443,2a0b:21c0:100a:1fa:0:773e:25f1:7990,DE,Frankfurt,隧道,179 ms,120 Mbps,15360 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,168 Mbps,21504 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,128 Mbps,16384 kB/s
8.219.110.248,443,8.219.116.219,SG,Singapore,隧道,189 ms,43 Mbps,5602 kB/s
8.219.86.91,443,47.245.84.175,SG,Singapore,隧道,186 ms,7 Mbps,921 kB/s
8.222.153.225,443,47.236.1.53,SG,Singapore,隧道,174 ms,88 Mbps,11366 kB/s
132.145.246.210,443,2606:f240:f00:a683:0:be05:b044:5e66,US,Frankfurt,隧道,172 ms,113 Mbps,14540 kB/s
141.148.243.175,443,98.98.166.198,US,Frankfurt,隧道,182 ms,115 Mbps,14745 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,178 ms,42 Mbps,5489 kB/s
141.147.69.55,443,2a0b:21c0:1007:c9:0:f0da:9aa8:2c6f,DE,Frankfurt,隧道,181 ms,116 Mbps,14950 kB/s
8.222.179.152,443,8.222.236.107,SG,Singapore,隧道,175 ms,93 Mbps,11980 kB/s
149.129.8.215,443,47.88.8.186,4 Mbps,512 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,186 ms,3 Mbps,432 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,81 ms,49 Mbps,6376 kB/s
8.219.157.40,443,47.236.58.234,SG,Singapore,隧道,184 ms,79 Mbps,10137 kB/s
8.219.241.244,443,47.236.58.234,SG,Singapore,隧道,186 ms,90 Mbps,11571 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,169 ms,149 Mbps,19148 kB/s
8.219.219.62,443,8.222.210.246,SG,Singapore,隧道,205 ms,77 Mbps,9924 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,164 ms,33 Mbps,4348 kB/s
168.138.149.17,443,168.138.149.17,BR,S
