中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,43 ms,491 Mbps,62873 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:9d,US,Los Angeles,隧道,2 ms,74 Mbps,9528 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,300 Mbps,38400 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,24 ms,832 Mbps,106496 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,44 ms,447 Mbps,57241 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,63 ms,49 Mbps,6316 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,39 ms,546 Mbps,69939 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,66 ms,34 Mbps,4432 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,46 ms,501 Mbps,64204 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,60 ms,376 Mbps,48230 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,57 ms,348 Mbps,44646 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,114 ms,4 Mbps,577 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,29 ms,944 Mbps,120832 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,47 Mbps,6034 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,201 Mbps,25804 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,115 ms,46 Mbps,5923 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,124 Mbps,15974 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,39 Mbps,5053 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,138 ms,129 Mbps,16588 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,117 ms,39 Mbps,5089 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,164 ms,39 Mbps,5016 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,139 ms,43 Mbps,5530 kB/s
158.101.201.244,443,2a0b:21c0:1007:1c8:0:6934:7816:ab1e,DE,Frankfurt,隧道,150 ms,144 Mbps,18432 kB/s
132.226.134.15,443,2a0b:21c0:1007:c7:0:99fa:971d:52e1,DE,Frankfurt,隧道,158 ms,127 Mbps,16281 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,134 ms,37 Mbps,4798 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,162 ms,40 Mbps,5146 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,155 ms,42 Mbps,5459 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,194 ms,2 Mbps,375 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,148 ms,14 Mbps,1796 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,117 Mbps,15052 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,149 Mbps,19148 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,27 Mbps,3544 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,156 ms,48 Mbps,6202 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,163 Mbps,20889 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,142 ms,3 Mbps,473 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,141 ms,42 Mbps,5473 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,182 ms,4 Mbps,519 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,249 ms,63 Mbps,8140 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,231 ms,28 Mbps,3703 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,284 ms,0 Mbps,21 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,162 ms,0 Mbps,38 kB/s
