中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,1 ms,108 Mbps,13824 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,2 Mbps,270 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,709 Mbps,90828 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,268 Mbps,34406 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,366 Mbps,46899 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,68 ms,325 Mbps,41676 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,381 Mbps,48844 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,256 Mbps,32870 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,70 ms,359 Mbps,45977 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,80 ms,50 Mbps,6443 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,75 ms,389 Mbps,49868 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,304 Mbps,39014 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,242 Mbps,31027 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,236 Mbps,30208 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,289 Mbps,37068 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,200 Mbps,25702 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,43 Mbps,5598 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,43 Mbps,5546 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,142 Mbps,18227 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,38 Mbps,4974 kB/s
8.222.156.205,443,8.219.69.217,SG,Singapore,隧道,227 ms,9 Mbps,1265 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,192 ms,44 Mbps,5697 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,233 ms,12 Mbps,1538 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,217 ms,10 Mbps,1394 kB/s
130.162.36.198,443,2606:f240:f00:b2ed:0:4385:b4a4:7472,US,Salt Lake City,隧道,95 ms,116 Mbps,14848 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,247 ms,39 Mbps,5059 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,247 ms,37 Mbps,4770 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,195 ms,4 Mbps,639 kB/s
