中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.173.150,US,Seattle,隧道,49 ms,496 Mbps,63590 kB/s
129.146.46.164,443,129.146.46.164,292 Mbps,37376 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,50 ms,520 Mbps,66662 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,594 Mbps,76083 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,54 ms,473 Mbps,60620 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,26 ms,41 Mbps,5337 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,551 Mbps,70553 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,423 Mbps,54169 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,36 ms,6 Mbps,785 kB/s
35.197.23.75,443,35.212.173.150,US,Seattle,隧道,47 ms,485 Mbps,62156 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,187 Mbps,23961 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,254 Mbps,32563 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,180 Mbps,23040 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,199 Mbps,25497 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,152 Mbps,19558 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,47 Mbps,6047 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,119 ms,46 Mbps,5913 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,150 ms,41 Mbps,5358 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,42 Mbps,5404 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,155 ms,45 Mbps,5777 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,43 Mbps,5573 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,184 ms,40 Mbps,5220 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,196 ms,38 Mbps,4984 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,196 ms,32 Mbps,4196 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,195 ms,0 Mbps,104 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,209 ms,31 Mbps,4079 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,22 Mbps,2921 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,228 ms,44 Mbps,5669 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,113 ms,43 Mbps,5607 kB/s
