中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,10 ms,1208 Mbps,154624 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,3 ms,1480 Mbps,189440 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,30 Mbps,3948 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,856 Mbps,109568 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,60 ms,368 Mbps,47104 kB/s
35.230.79.26,443,35.212.220.140,US,Seattle,隧道,69 ms,388 Mbps,49766 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,278 Mbps,35635 kB/s
35.197.23.75,443,35.212.220.140,US,Seattle,隧道,74 ms,372 Mbps,47616 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,80 ms,276 Mbps,35430 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,238 Mbps,30515 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,368 Mbps,47206 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,232 Mbps,29696 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,235 Mbps,30105 kB/s
141.148.244.95,443,2606:f240:f00:83a7:0:f6a2:8e54:7ae1,DE,Frankfurt,隧道,94 ms,236 Mbps,30208 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,99 ms,46 Mbps,5937 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,59 ms,351 Mbps,44953 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,74 ms,339 Mbps,43417 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,324 Mbps,41472 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,44 Mbps,5658 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,271 Mbps,34713 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,39 Mbps,5038 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,43 Mbps,5598 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,113 Mbps,14540 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,31 Mbps,4026 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,187 ms,34 Mbps,4361 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,331 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,199 ms,86 Mbps,11059 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,186 ms,43 Mbps,5584 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,24 Mbps,3074 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,223 ms,30 Mbps,3875 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,31 Mbps,4065 kB/s
8.219.52.156,443,8.222.222.65,SG,Singapore,隧道,238 ms,56 Mbps,7206 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,236 ms,0 Mbps,14 kB/s
