中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,920 Mbps,117760 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,18 ms,348 Mbps,44646 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,20 ms,455 Mbps,58265 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,24 ms,728 Mbps,93184 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1688 Mbps,216064 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,665 Mbps,85196 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,27 ms,1040 Mbps,133120 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,26 ms,711 Mbps,91033 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,3 Mbps,499 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,73 ms,293 Mbps,37580 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,116 ms,43 Mbps,5591 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,44 Mbps,5684 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,190 Mbps,24371 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,39 Mbps,5068 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,41 Mbps,5367 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,37 Mbps,4786 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,169 ms,40 Mbps,5177 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,111 Mbps,14233 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,126 Mbps,16179 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,128 Mbps,16384 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,139 ms,130 Mbps,16691 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,151 ms,35 Mbps,4592 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,47 Mbps,6086 kB/s
