中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,9 ms,1736 Mbps,222208 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,25 ms,816 Mbps,104448 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,23 ms,1544 Mbps,197632 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,14 ms,2128 Mbps,272384 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,677 Mbps,86732 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,24 ms,741 Mbps,94924 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,21 ms,703 Mbps,90009 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,674 Mbps,86323 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,387 Mbps,49561 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,20 ms,453 Mbps,58060 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,186 ms,29 Mbps,3834 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,175 ms,45 Mbps,5823 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,218 Mbps,27955 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,75 ms,3 Mbps,483 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,46 Mbps,6006 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,48 Mbps,6152 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,186 ms,39 Mbps,5055 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,189 ms,97 Mbps,12492 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,170 ms,120 Mbps,15462 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,119 ms,46 Mbps,6014 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,41 Mbps,5375 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,172 ms,135 Mbps,17305 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,171 ms,48 Mbps,6144 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,118 Mbps,15155 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,175 ms,8 Mbps,1043 kB/s
