中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,7 Mbps,979 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,198 Mbps,25395 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,699 Mbps,89497 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,62 ms,403 Mbps,51609 kB/s
152.70.53.38,443,2606:f240:f00:5a42:0:c06b:c604:3397,US,Frankfurt,隧道,93 ms,251 Mbps,32153 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,62 ms,419 Mbps,53657 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,63 ms,418 Mbps,53555 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,240 Mbps,30822 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,234 Mbps,30003 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,311 Mbps,39833 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,85 ms,298 Mbps,38195 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,312 Mbps,40038 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,275 Mbps,35225 kB/s
140.238.173.181,443,140.238.173.181,CH,Zurich,中转,99 ms,195 Mbps,24985 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,75 ms,357 Mbps,45772 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,46 Mbps,5956 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,80 ms,312 Mbps,39936 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,218 Mbps,27955 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,41 Mbps,5350 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,41 Mbps,5351 kB/s
152.70.56.11,443,2606:f240:f00:6acf:0:13fa:d5e1:5e71,US,Frankfurt,隧道,109 ms,128 Mbps,16384 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,112 Mbps,14336 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,36 Mbps,4648 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,47 Mbps,6065 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,174 ms,156 Mbps,19968 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,223 ms,29 Mbps,3759 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,220 ms,0 Mbps,97 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,39 Mbps,5090 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,1 Mbps,168 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,231 ms,47 Mbps,6027 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,242 ms,27 Mbps,3485 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,213 ms,72 Mbps,9309 kB/s
