中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,37 ms,736 Mbps,94208 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,12 ms,80 Mbps,10240 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,85 ms,28 Mbps,3654 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,71 ms,433 Mbps,55500 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,48 ms,697 Mbps,89292 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,43 ms,698 Mbps,89395 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,83 ms,297 Mbps,38092 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,92 ms,65 Mbps,8387 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,28 ms,72 Mbps,9217 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,352 Mbps,45158 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,262 Mbps,33587 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,341 Mbps,43724 kB/s
144.24.178.230,443,2a0b:21c0:100a:1b4:0:a67e:ed94:bc85,DE,Frankfurt,隧道,92 ms,130 Mbps,16691 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,69 ms,394 Mbps,50483 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,45 Mbps,5867 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,292 Mbps,37376 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,112 Mbps,14438 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,100 ms,458 Mbps,58675 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,93 ms,286 Mbps,36659 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,324 Mbps,41472 kB/s
143.47.235.105,443,2a0b:21c0:1007:1c7:0:aa06:2b97:eff6,DE,Frankfurt,隧道,98 ms,148 Mbps,18944 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,219 Mbps,28057 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,84 ms,268 Mbps,34304 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,101 ms,280 Mbps,35942 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,225 Mbps,28876 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,47 Mbps,6106 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,91 ms,257 Mbps,32972 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::4:2e1,US,San Jose,隧道,72 ms,25 Mbps,3217 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,241 Mbps,30924 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,108 ms,230 Mbps,29491 kB/s
141.147.4.151,443,2a0b:21c0:1007:c8:0:c671:8939:6536,DE,Frankfurt,隧道,122 ms,232 Mbps,29696 kB/s
141.148.236.131,443,2606:f240:f00:2be4:0:c64b:4f4:fa41,US,Frankfurt,隧道,101 ms,213 Mbps,27340 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,75 ms,7 Mbps,969 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,35 Mbps,4547 kB/s
152.70.248.96,443,2a09:bac1:3f20:90::22:110,KR,Seoul,隧道,209 ms,2 Mbps,357 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,122 ms,104 Mbps,13312 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,80 ms,0 Mbps,22 kB/s
