中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,6 Mbps,888 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,840 Mbps,107520 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,370 Mbps,47411 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,332 Mbps,42598 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,280 Mbps,35942 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,359 Mbps,45977 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,306 Mbps,39219 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,334 Mbps,42803 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,68 ms,285 Mbps,36556 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,276 Mbps,35328 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,68 ms,172 Mbps,22118 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,248 Mbps,31744 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,47 Mbps,6022 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,223 Mbps,28569 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,97 ms,44 Mbps,5668 kB/s
144.21.35.132,443,2606:f240:f00:2be4:0:bf45:a60f:3c82,US,Munich,隧道,97 ms,149 Mbps,19148 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,101 ms,42 Mbps,5400 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,112 Mbps,14336 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,39 Mbps,5077 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,41 Mbps,5367 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,43 Mbps,5538 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,237 ms,63 Mbps,8090 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,21 Mbps,2815 kB/s
