中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,18 ms,725 Mbps,92876 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,67 ms,468 Mbps,59904 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,321 Mbps,41164 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,533 Mbps,68300 kB/s
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:f8,US,Los Angeles,隧道,65 ms,88 Mbps,11264 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,412 Mbps,52838 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,508 Mbps,65024 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,58 ms,532 Mbps,68096 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,4 Mbps,571 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,1008 Mbps,129024 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,56 ms,436 Mbps,55910 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,111 ms,41 Mbps,5349 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,24 ms,74 Mbps,9586 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,336 Mbps,43110 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,177 Mbps,22732 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,61 ms,42 Mbps,5429 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,143 ms,186 Mbps,23859 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,59 ms,511 Mbps,65433 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,392 Mbps,50278 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,114 ms,35 Mbps,4589 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,66 ms,320 Mbps,41062 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,110 ms,43 Mbps,5587 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,54 ms,467 Mbps,59801 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,121 ms,204 Mbps,26112 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,19 ms,74 Mbps,9475 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,182 Mbps,23347 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,282 Mbps,36147 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,60 ms,569 Mbps,72908 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,53 ms,471 Mbps,60313 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,208 Mbps,26624 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
