中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1464 Mbps,187392 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,2 ms,872 Mbps,111616 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,43 ms,331 Mbps,42393 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,904 Mbps,115712 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,10 ms,645 Mbps,82636 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,255 Mbps,32665 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,29 ms,944 Mbps,120832 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,31 ms,681 Mbps,87244 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,227 Mbps,29081 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,127 ms,229 Mbps,29388 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,68 ms,396 Mbps,50790 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,72 ms,45 Mbps,5852 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,79 ms,43 Mbps,5550 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,126 Mbps,16179 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,109 ms,251 Mbps,32153 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,162 ms,165 Mbps,21196 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,168 ms,40 Mbps,5153 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,153 ms,105 Mbps,13516 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,180 ms,3 Mbps,388 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,109 Mbps,14028 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,152 ms,43 Mbps,5561 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,171 ms,164 Mbps,21094 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,106 ms,2 Mbps,346 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,108 ms,0 Mbps,52 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,12 Mbps,1593 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,149 ms,143 Mbps,18329 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,138 ms,148 Mbps,18944 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,168 ms,156 Mbps,19968 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,160 ms,132 Mbps,16896 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,8 Mbps,1117 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:129,KR,Seoul,隧道,146 ms,41 Mbps,5295 kB/s
131.186.22.251,443,2602:ffe4:407:20da:0:51c5:f395:8c6f,SG,Singapore,隧道,185 ms,95 Mbps,12185 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,174 ms,4 Mbps,520 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,171 ms,41 Mbps,5267 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,142 ms,161 Mbps,20684 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,171 ms,20 Mbps,2644 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,186 ms,10 Mbps,1364 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,165 ms,14 Mbps,1871 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,158 ms,0 Mbps,23 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,176 ms,6 Mbps,796 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,182 ms,6 Mbps,820 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,217 ms,10 Mbps,1370 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,229 ms,65 Mbps,8333 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,157 ms,3 Mbps,389 kB/s
47.236.112.218,443,47.236.1.53,SG,Singapore,隧道,283 ms,41 Mbps,5249 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,178 ms,0 Mbps,113 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,260 ms,19 Mbps,2464 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,158 ms,2 Mbps,264 kB/s
