中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,397 Mbps,50892 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,46 ms,556 Mbps,71168 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,331 Mbps,42393 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,10 ms,69 Mbps,8870 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,57 ms,425 Mbps,54476 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,75 ms,336 Mbps,43008 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,30 ms,424 Mbps,54272 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,14 ms,43 Mbps,5556 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,224 Mbps,28672 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,85 Mbps,10956 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,92 ms,14 Mbps,1827 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,92 ms,36 Mbps,4610 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,64 ms,41 Mbps,5365 kB/s
130.61.23.77,443,130.61.23.77,DE,192 Mbps,24576 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,204 Mbps,26214 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,263 Mbps,33689 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,76 ms,540 Mbps,69222 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,99 ms,344 Mbps,44134 kB/s
141.148.227.212,443,2606:f240:f00:dd8d:0:78c4:2e45:ce96,US,Frankfurt,隧道,130 ms,259 Mbps,33177 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,42 Mbps,5378 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,100 ms,296 Mbps,37888 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,1 Mbps,136 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,79 ms,284 Mbps,36352 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,91 ms,213 Mbps,27340 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,240 Mbps,30720 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,110 ms,47 Mbps,6040 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,18 ms,36 Mbps,4649 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,284 Mbps,36352 kB/s
144.22.252.124,443,144.22.252.124,BR,S
