中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,1784 Mbps,228352 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,10 ms,558 Mbps,71475 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,25 ms,992 Mbps,126976 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,25 ms,566 Mbps,72499 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,258 Mbps,33075 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,22 ms,896 Mbps,114688 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,7 ms,896 Mbps,114688 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,72 ms,303 Mbps,38809 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,269 Mbps,34508 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,111 ms,46 Mbps,5997 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,12 Mbps,1575 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,83 ms,304 Mbps,39014 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,111 ms,46 Mbps,5911 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,201 Mbps,25804 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,108 ms,4 Mbps,609 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,111 ms,0 Mbps,104 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,44 Mbps,5642 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,169 ms,112 Mbps,14336 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,113 Mbps,14540 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,36 Mbps,4680 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,138 Mbps,17715 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,2 Mbps,317 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,11 Mbps,1428 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,136 ms,127 Mbps,16281 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,170 ms,40 Mbps,5228 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,172 ms,108 Mbps,13926 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,2 Mbps,377 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,158 ms,44 Mbps,5653 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,184 ms,30 Mbps,3843 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,189 ms,0 Mbps,14 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,172 ms,43 Mbps,5591 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,350 ms,0 Mbps,11 kB/s
8.219.63.239,443,8.219.69.217,SG,Singapore,隧道,270 ms,3 Mbps,384 kB/s
