中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,1 ms,72 Mbps,9280 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,7 Mbps,965 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,523 Mbps,66969 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,77 ms,228 Mbps,29286 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,69 ms,305 Mbps,39116 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,425 Mbps,54476 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,68 ms,294 Mbps,37683 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,247 Mbps,31641 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,253 Mbps,32460 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,252 Mbps,32256 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,300 Mbps,38400 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,291 Mbps,37273 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,251 Mbps,32153 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,47 Mbps,6027 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,135 Mbps,17305 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,47 Mbps,6034 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,39 Mbps,5050 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,163 ms,42 Mbps,5426 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,41 Mbps,5359 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,37 Mbps,4841 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,34 Mbps,4470 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,231 ms,64 Mbps,8204 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,219 ms,10 Mbps,1302 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,244 ms,34 Mbps,4383 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,248 ms,38 Mbps,4888 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,1231 ms,35 Mbps,4581 kB/s
