中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,5 ms,731 Mbps,93593 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,24 ms,443 Mbps,56729 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,792 Mbps,101478 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,21 ms,199 Mbps,25497 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,11 ms,1240 Mbps,158720 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1376 Mbps,176128 kB/s
129.146.46.164,443,129.146.46.164,US,394 Mbps,50483 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,23 ms,759 Mbps,97177 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,23 ms,420 Mbps,53862 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,625 Mbps,80076 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,26 ms,224 Mbps,28672 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,6 Mbps,838 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,67 ms,49 Mbps,6397 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,41 ms,309 Mbps,39628 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,388 Mbps,49766 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,45 Mbps,5813 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,113 ms,46 Mbps,5924 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,188 Mbps,24166 kB/s
141.148.224.123,443,141.148.224.123,NL,Amsterdam,中转,156 ms,108 Mbps,13824 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,40 Mbps,5132 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,160 ms,40 Mbps,5175 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,112 ms,44 Mbps,5737 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,0 Mbps,118 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,117 Mbps,15052 kB/s
143.47.178.5,443,143.47.178.5,NL,Amsterdam,中转,156 ms,95 Mbps,12185 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,130 ms,39 Mbps,5114 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,151 ms,41 Mbps,5264 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,180 ms,13 Mbps,1772 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,157 ms,38 Mbps,4976 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,198 ms,12 Mbps,1597 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,131 Mbps,16793 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,141 ms,36 Mbps,4636 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,169 ms,42 Mbps,5481 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Amsterdam,隧道,183 ms,30 Mbps,3926 kB/s
168.138.185.234,443,168.138.185.234,SG,London,中转,189 ms,1 Mbps,193 kB/s
