中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,1104 Mbps,141312 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,485 Mbps,62156 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,17 ms,10 Mbps,1361 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,63 ms,400 Mbps,51302 kB/s
35.197.23.75,443,34.168.0.3,US,San Jose,隧道,55 ms,475 Mbps,60825 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,288 Mbps,36966 kB/s
35.230.79.26,443,34.168.0.3,US,San Jose,隧道,50 ms,354 Mbps,45363 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,368 Mbps,47206 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,59 ms,523 Mbps,66969 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,447 Mbps,57241 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26b:4b,US,Los Angeles,隧道,62 ms,76 Mbps,9761 kB/s
34.82.76.253,443,34.82.87.23,US,San Jose,隧道,59 ms,544 Mbps,69632 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,534 Mbps,68403 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,184 Mbps,23552 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,61 ms,45 Mbps,5858 kB/s
129.146.46.164,443,129.146.46.164,277 Mbps,35532 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,65 ms,452 Mbps,57856 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,27 ms,615 Mbps,78745 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,337 Mbps,43212 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,121 ms,193 Mbps,24780 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,75 ms,45 Mbps,5856 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,390 Mbps,49971 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,125 ms,179 Mbps,22937 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,82 ms,414 Mbps,53043 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,173 Mbps,22220 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,51 ms,150 Mbps,19251 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,23 ms,40 Mbps,5122 kB/s
193.122.59.252,443,2606:f240:f00:2be4:0:d2b5:40e4:c93f,US,Frankfurt,隧道,111 ms,228 Mbps,29184 kB/s
