中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,6 ms,1032 Mbps,132096 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,1040 Mbps,133120 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,808 Mbps,103424 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,82 ms,396 Mbps,50790 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,69 ms,357 Mbps,45772 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,320 Mbps,41062 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,338 Mbps,43315 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,238 Mbps,30515 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,237 Mbps,30412 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,417 Mbps,53452 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,69 ms,324 Mbps,41472 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,252 Mbps,32256 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,273 Mbps,35020 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,43 Mbps,5536 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,213 Mbps,27340 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,243 Mbps,31129 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,44 Mbps,5663 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,112 Mbps,14438 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,169 ms,0 Mbps,105 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,165 ms,44 Mbps,5688 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,12 Mbps,1637 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,167 ms,146 Mbps,18739 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,19 Mbps,2510 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,200 ms,84 Mbps,10752 kB/s
168.138.50.249,443,168.138.50.249,JP,San Jose,中转,173 ms,36 Mbps,4710 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,223 ms,0 Mbps,16 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,395 ms,0 Mbps,7 kB/s
