中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,662 Mbps,84787 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,78 ms,349 Mbps,44748 kB/s
130.61.23.77,443,130.61.23.77,74 Mbps,9504 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,104 ms,281 Mbps,36044 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,245 Mbps,31436 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,21 ms,768 Mbps,98304 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,33 ms,69 Mbps,8838 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,93 ms,385 Mbps,49356 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,84 ms,396 Mbps,50790 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,42 Mbps,5446 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,19 ms,7 Mbps,957 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,272 Mbps,34816 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,93 ms,409 Mbps,52428 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,131 ms,47 Mbps,6124 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,264 Mbps,33894 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,245 Mbps,31436 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,29 ms,74 Mbps,9582 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,91 ms,25 Mbps,3250 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,36 ms,439 Mbps,56217 kB/s
144.21.42.99,443,2606:f240:f00:46c4:0:cb65:1efe:fc60,US,Frankfurt,隧道,93 ms,236 Mbps,30310 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,11 ms,162 Mbps,20787 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,108 ms,213 Mbps,27340 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,212 Mbps,27136 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,90 ms,379 Mbps,48537 kB/s
152.70.52.125,443,2606:f240:f00:83a7:0:3858:80:9a75,US,Frankfurt,隧道,93 ms,275 Mbps,35225 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,61 ms,44 Mbps,5759 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,84 ms,8 Mbps,1041 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,81 ms,362 Mbps,46387 kB/s
193.123.63.186,443,2606:f240:f00:a683:0:f632:52ba:133b,US,Frankfurt,隧道,103 ms,217 Mbps,27852 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,66 ms,61 Mbps,7821 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,46 Mbps,5961 kB/s
129.159.241.239,443,2a0b:21c0:100a:1b3:0:1fab:e3fd:3ea5,DE,Frankfurt,隧道,125 ms,229 Mbps,29388 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,143 ms,50 Mbps,6512 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,25 ms,9 Mbps,1270 kB/s
144.22.252.124,443,144.22.252.124,BR,S
