中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,94 ms,44 Mbps,5660 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,240 ms,2 Mbps,367 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,121 ms,44 Mbps,5664 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,88 ms,333 Mbps,42700 kB/s
141.144.204.88,443,98.98.156.34,DE,Frankfurt,隧道,94 ms,212 Mbps,27238 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,211 Mbps,27033 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,97 ms,293 Mbps,37580 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,74 ms,376 Mbps,48128 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,17 ms,765 Mbps,97996 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:35,KR,Seoul,隧道,211 ms,37 Mbps,4744 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,290 Mbps,37171 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,102 ms,285 Mbps,36556 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,123 ms,49 Mbps,6297 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,95 ms,0 Mbps,25 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,79 ms,249 Mbps,31948 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,45 Mbps,5775 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,219 ms,53 Mbps,6864 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,328 Mbps,41984 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,101 ms,259 Mbps,33177 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,111 ms,31 Mbps,4041 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,35 Mbps,4504 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,211 ms,104 Mbps,13312 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,218 ms,37 Mbps,4736 kB/s
158.180.95.219,443,2602:ffe4:407:20d9:0:6809:4db2:39a9,SG,Singapore,隧道,270 ms,47 Mbps,6130 kB/s
193.122.102.181,443,217.142.144.225,KR,Seoul,隧道,210 ms,82 Mbps,10547 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,36 Mbps,4725 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,225 ms,53 Mbps,6863 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,196 ms,84 Mbps,10854 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,223 ms,74 Mbps,9585 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,192 ms,16 Mbps,2151 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,242 ms,2 Mbps,315 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,235 ms,65 Mbps,8405 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,293 ms,60 Mbps,7791 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,221 ms,0 Mbps,15 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,291 ms,0 Mbps,13 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,203 ms,1 Mbps,222 kB/s
