中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,406 Mbps,52019 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,22 ms,53 Mbps,6858 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,191 Mbps,24473 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,47 ms,545 Mbps,69836 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,77 ms,348 Mbps,44646 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,37 ms,26 Mbps,3337 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,91 ms,37 Mbps,4848 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,13 ms,37 Mbps,4745 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,261 Mbps,33484 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,82 ms,220 Mbps,28160 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,21 Mbps,2727 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,76 ms,306 Mbps,39219 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,72 ms,303 Mbps,38809 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,84 ms,11 Mbps,1438 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,32 ms,0 Mbps,62 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,299 Mbps,38297 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,84 ms,350 Mbps,44851 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,8 ms,66 Mbps,8455 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,71 ms,128 Mbps,16486 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,94 ms,50 Mbps,6483 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,242 Mbps,31027 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,96 ms,148 Mbps,19046 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,7 ms,34 Mbps,4421 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,86 ms,22 Mbps,2892 kB/s
132.145.242.62,443,2a0b:21c0:100a:1b3:0:ae42:aeb3:7a15,DE,Frankfurt,隧道,101 ms,260 Mbps,33382 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,288 Mbps,36966 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,241 Mbps,30924 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,108 Mbps,13926 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,78 ms,419 Mbps,53657 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,65 ms,479 Mbps,61337 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,88 ms,271 Mbps,34713 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,37 ms,79 Mbps,10137 kB/s
144.22.252.124,443,144.22.252.124,BR,S
