中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,481 Mbps,61644 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,49 ms,527 Mbps,67481 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,46 ms,0 Mbps,127 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,324 Mbps,41472 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,768 Mbps,98304 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,47 ms,525 Mbps,67276 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,419 Mbps,53657 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,540 Mbps,69120 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,479 Mbps,61337 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,49 ms,486 Mbps,62259 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,44 ms,404 Mbps,51814 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,192 Mbps,24678 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,180 Mbps,23142 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,188 Mbps,24166 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,51 Mbps,6643 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,170 Mbps,21811 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,145 ms,47 Mbps,6104 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,44 Mbps,5704 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,164 ms,176 Mbps,22630 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,187 ms,43 Mbps,5506 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,120 ms,44 Mbps,5729 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,27 Mbps,3523 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,205 ms,12 Mbps,1647 kB/s
