中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,923 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,33 ms,772 Mbps,98816 kB/s
129.146.46.164,443,129.146.46.164,292 Mbps,37376 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,306 Mbps,39219 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,344 Mbps,44134 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,311 Mbps,39833 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,73 ms,359 Mbps,45977 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,408 Mbps,52224 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,69 ms,314 Mbps,40243 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,244 Mbps,31334 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,287 Mbps,36761 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,225 Mbps,28876 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,46 Mbps,6004 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,256 Mbps,32870 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,73 ms,345 Mbps,44236 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,43 Mbps,5596 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,39 Mbps,5090 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,116 Mbps,14848 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,168 ms,40 Mbps,5210 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,38 Mbps,4927 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,36 Mbps,4643 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,34 Mbps,4430 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,218 ms,8 Mbps,1092 kB/s
