中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,40 ms,469 Mbps,60108 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,37 ms,422 Mbps,54067 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1352 Mbps,173056 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,2 ms,122 Mbps,15667 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,20 ms,864 Mbps,110592 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,44 ms,512 Mbps,65536 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,19 ms,552 Mbps,70758 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,488 Mbps,62464 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,356 Mbps,45568 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,64 ms,12 Mbps,1572 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,229 Mbps,29388 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,55 ms,444 Mbps,56934 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,55 ms,410 Mbps,52531 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,152 ms,148 Mbps,19046 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,110 ms,0 Mbps,105 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,144 ms,136 Mbps,17408 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,45 Mbps,5775 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,151 ms,133 Mbps,17100 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,163 Mbps,20889 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,34 Mbps,4382 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,115 ms,45 Mbps,5874 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,151 ms,43 Mbps,5513 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,175 ms,11 Mbps,1455 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,25 Mbps,3242 kB/s
141.144.204.181,443,2a0b:21c0:100a:1b7:0:d7ce:dfd9:2b50,DE,Frankfurt,隧道,149 ms,150 Mbps,19251 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,149 ms,40 Mbps,5169 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,150 ms,41 Mbps,5319 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,2 Mbps,319 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,146 ms,31 Mbps,4016 kB/s
8.219.95.212,443,47.84.40.188,SG,Singapore,隧道,300 ms,24 Mbps,3081 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,177 ms,2 Mbps,319 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,186 ms,0 Mbps,12 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,196 ms,0 Mbps,21 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,166 ms,1 Mbps,221 kB/s
