中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,38 ms,595 Mbps,76185 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,37 ms,624 Mbps,79872 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,47 ms,320 Mbps,40960 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,504 Mbps,64614 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,694 Mbps,88883 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,55 ms,5 Mbps,728 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,37 ms,483 Mbps,61849 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,28 ms,688 Mbps,88064 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,40 ms,616 Mbps,78848 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,39 ms,626 Mbps,80179 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,584 Mbps,74854 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,124 ms,218 Mbps,27955 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,126 ms,46 Mbps,5918 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,145 ms,155 Mbps,19865 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,145 ms,46 Mbps,6012 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,135 ms,48 Mbps,6219 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,135 ms,152 Mbps,19558 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,131 ms,196 Mbps,25088 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,49 Mbps,6321 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,148 ms,182 Mbps,23347 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,196 ms,45 Mbps,5783 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,163 ms,45 Mbps,5848 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,207 ms,75 Mbps,9664 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,185 ms,12 Mbps,1544 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,38 Mbps,4967 kB/s
