中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,228 ms,2 Mbps,295 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,218 ms,63 Mbps,8184 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,273 ms,65 Mbps,8380 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,253 ms,56 Mbps,7255 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,265 ms,98 Mbps,12595 kB/s
130.162.144.191,443,2a09:bac5:4731:1482::20b:7d,KR,Seoul,隧道,255 ms,37 Mbps,4837 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,220 ms,42 Mbps,5459 kB/s
8.212.44.95,443,47.76.21.93,HK,Hong Kong,隧道,222 ms,88 Mbps,11264 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,271 ms,38 Mbps,4965 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,224 ms,93 Mbps,11980 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,240 ms,34 Mbps,4476 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,215 ms,63 Mbps,8070 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,455 ms,30 Mbps,3957 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,339 ms,0 Mbps,13 kB/s
