中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,85 ms,49 Mbps,6336 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,188 ms,39 Mbps,5043 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,131 Mbps,16793 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,17 ms,19 Mbps,2538 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,230 ms,51 Mbps,6645 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,197 ms,98 Mbps,12595 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,106 ms,46 Mbps,5953 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,253 ms,9 Mbps,1225 kB/s
47.245.80.44,443,8.222.222.65,SG,Singapore,隧道,270 ms,53 Mbps,6819 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,184 ms,23 Mbps,2996 kB/s
8.222.214.191,443,8.222.222.65,SG,Singapore,隧道,253 ms,47 Mbps,6040 kB/s
8.222.133.161,443,8.222.236.107,SG,Singapore,隧道,279 ms,49 Mbps,6344 kB/s
8.222.252.136,443,8.222.210.246,SG,Singapore,隧道,276 ms,49 Mbps,6288 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,258 ms,0 Mbps,103 kB/s
8.219.209.176,443,47.245.125.52,SG,Singapore,隧道,259 ms,46 Mbps,5954 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,220 ms,10 Mbps,1345 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,247 ms,33 Mbps,4287 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,204 ms,92 Mbps,11776 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,213 ms,2 Mbps,312 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,248 ms,2 Mbps,293 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,211 ms,47 Mbps,6095 kB/s
8.222.252.28,443,8.222.236.107,SG,Singapore,隧道,261 ms,48 Mbps,6237 kB/s
8.222.144.99,443,8.219.96.61,SG,Singapore,隧道,278 ms,49 Mbps,6330 kB/s
8.219.15.40,443,8.222.222.65,SG,Singapore,隧道,278 ms,51 Mbps,6652 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,190 ms,0 Mbps,120 kB/s
8.219.203.165,443,47.236.58.234,SG,Singapore,隧道,241 ms,50 Mbps,6401 kB/s
141.148.220.141,443,2a09:bac1:36a0:18::243:6,IN,Mumbai,隧道,235 ms,37 Mbps,4832 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,225 ms,18 Mbps,2315 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,250 ms,49 Mbps,6345 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,219 ms,32 Mbps,4146 kB/s
8.222.249.108,443,47.245.84.175,SG,Singapore,隧道,263 ms,43 Mbps,5606 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,243 ms,36 Mbps,4733 kB/s
47.245.110.116,443,47.245.84.175,SG,Singapore,隧道,248 ms,50 Mbps,6442 kB/s
8.222.196.215,443,47.236.51.143,SG,Singapore,隧道,265 ms,49 Mbps,6280 kB/s
8.222.238.78,443,8.222.222.65,SG,Singapore,隧道,251 ms,50 Mbps,6491 kB/s
47.245.108.34,443,47.236.1.53,SG,Singapore,隧道,267 ms,49 Mbps,6332 kB/s
155.248.187.211,443,155.248.187.211,JP,Tokyo,中转,229 ms,43 Mbps,5594 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,96 ms,270 Mbps,34611 kB/s
8.222.208.49,443,47.245.84.175,SG,Singapore,隧道,322 ms,60 Mbps,7768 kB/s
47.57.14.118,443,198.11.178.111,US,San Jose,隧道,250 ms,0 Mbps,11 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,250 ms,2 Mbps,272 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,63 ms,102 Mbps,13107 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,6 Mbps,818 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,124 ms,132 Mbps,16998 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,285 ms,56 Mbps,7253 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,141 ms,11 Mbps,1468 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,216 ms,77 Mbps,9867 kB/s
144.21.50.66,443,2606:f240:f00:83a7:0:b47:9959:dd4b,US,Frankfurt,隧道,112 ms,212 Mbps,27238 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,205 ms,32 Mbps,4211 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,84 ms,468 Mbps,60006 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,136 ms,46 Mbps,6008 kB/s
8.219.206.22,443,8.222.210.246,SG,Singapore,隧道,283 ms,51 Mbps,6590 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,243 ms,31 Mbps,4043 kB/s
8.219.106.236,443,47.236.1.53,SG,Singapore,隧道,267 ms,56 Mbps,7290 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,270 ms,79 Mbps,10137 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,79 ms,5 Mbps,664 kB/s
8.222.192.81,443,8.219.142.198,SG,Singapore,隧道,309 ms,55 Mbps,7103 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,123 ms,38 Mbps,4890 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,223 ms,44 Mbps,5715 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,131 ms,230 Mbps,29491 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,113 ms,42 Mbps,5429 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,105 ms,43 Mbps,5612 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,99 ms,237 Mbps,30412 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,252 ms,34 Mbps,4441 kB/s
193.123.185.152,443,2a0b:21c0:100a:1b3:0:67b9:c0b2:8832,DE,Frankfurt,隧道,107 ms,112 Mbps,14336 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,84 ms,37 Mbps,4768 kB/s
8.222.248.175,443,47.236.58.234,SG,Singapore,隧道,301 ms,55 Mbps,7147 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,52 ms,81 Mbps,10444 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,250 ms,36 Mbps,4713 kB/s
8.219.251.23,443,47.236.1.53,SG,Singapore,隧道,325 ms,47 Mbps,6076 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,235 ms,34 Mbps,4440 kB/s
8.222.234.215,443,8.219.96.61,SG,Singapore,隧道,267 ms,51 Mbps,6637 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,145 ms,83 Mbps,10649 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,85 ms,39 Mbps,5071 kB/s
8.222.143.48,443,8.219.96.61,SG,Singapore,隧道,254 ms,51 Mbps,6654 kB/s
158.101.141.78,443,158.101.141.78,JP,Tokyo,中转,278 ms,31 Mbps,4079 kB/s
8.222.228.243,443,8.222.222.65,SG,Singapore,隧道,264 ms,59 Mbps,7675 kB/s
132.226.31.178,443,2a09:bac5:60ef:1846::26b:a4,US,Los Angeles,隧道,78 ms,46 Mbps,6015 kB/s
8.222.242.213,443,47.236.1.53,SG,Singapore,隧道,268 ms,59 Mbps,7599 kB/s
8.222.185.14,443,8.222.207.55,SG,Singapore,隧道,294 ms,58 Mbps,7500 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,273 ms,64 Mbps,8272 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,84 ms,84 Mbps,10854 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,263 ms,62 Mbps,7975 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,261 ms,20 Mbps,2600 kB/s
152.70.51.235,443,2a0b:21c0:1007:1cb:0:c68:5dd1:5613,DE,Frankfurt,隧道,107 ms,139 Mbps,17817 kB/s
8.222.222.223,443,8.222.222.65,SG,Singapore,隧道,242 ms,55 Mbps,7094 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,122 ms,238 Mbps,30515 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,144 ms,155 Mbps,19865 kB/s
130.162.144.191,443,2a09:bac5:4753:1a14::299:28,KR,Seoul,隧道,225 ms,32 Mbps,4195 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,253 ms,39 Mbps,5053 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,273 ms,66 Mbps,8507 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,227 ms,32 Mbps,4158 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,257 ms,45 Mbps,5870 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,277 ms,71 Mbps,9202 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,195 ms,92 Mbps,11776 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,212 ms,2 Mbps,295 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,235 ms,43 Mbps,5608 kB/s
144.21.33.104,443,2606:f240:f00:83a7:0:c11a:6940:5f81,US,Frankfurt,隧道,113 ms,264 Mbps,33792 kB/s
8.212.44.95,443,47.76.21.105,HK,Hong Kong,隧道,236 ms,61 Mbps,7919 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,229 ms,38 Mbps,4921 kB/s
8.219.101.43,443,8.222.236.107,SG,Singapore,隧道,262 ms,36 Mbps,4724 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,267 ms,22 Mbps,2854 kB/s
8.219.55.1,443,47.236.1.53,SG,Singapore,隧道,268 ms,55 Mbps,7050 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,226 ms,27 Mbps,3567 kB/s
8.219.208.40,443,8.219.142.198,SG,Singapore,隧道,258 ms,55 Mbps,7129 kB/s
8.222.246.121,443,8.222.207.55,SG,,隧道,272 ms,50 Mbps,6498 kB/s
129.159.205.103,443,129.159.205.103,DE,Frankfurt,中转,93 ms,48 Mbps,6240 kB/s
8.219.118.54,443,47.245.125.52,SG,Singapore,隧道,278 ms,51 Mbps,6637 kB/s
8.219.205.135,443,8.222.207.55,SG,Singapore,隧道,273 ms,37 Mbps,4861 kB/s
8.219.4.177,443,47.245.84.175,SG,Singapore,隧道,271 ms,52 Mbps,6668 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,205 ms,44 Mbps,5740 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,103 ms,324 Mbps,41472 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,227 ms,56 Mbps,7199 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,180 ms,90 Mbps,11571 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,228 ms,67 Mbps,8689 kB/s
8.219.244.215,443,47.245.125.52,SG,Singapore,隧道,264 ms,50 Mbps,6465 kB/s
8.212.48.236,443,47.76.21.99,HK,Hong Kong,隧道,279 ms,60 Mbps,7719 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,87 ms,240 Mbps,30822 kB/s
8.219.241.251,443,8.222.222.65,SG,Singapore,隧道,278 ms,60 Mbps,7761 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,237 ms,38 Mbps,4923 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:138,KR,Seoul,隧道,211 ms,77 Mbps,9932 kB/s
8.222.214.109,443,47.245.125.52,SG,Singapore,隧道,264 ms,53 Mbps,6842 kB/s
8.222.148.174,443,8.219.142.198,SG,Singapore,隧道,298 ms,51 Mbps,6648 kB/s
8.222.170.103,443,47.245.125.52,SG,Singapore,隧道,263 ms,48 Mbps,6255 kB/s
8.222.248.129,443,8.222.236.107,SG,Singapore,隧道,263 ms,51 Mbps,6646 kB/s
8.222.178.195,443,8.219.142.198,SG,Singapore,隧道,241 ms,52 Mbps,6768 kB/s
8.219.137.222,443,8.222.220.238,SG,Singapore,隧道,260 ms,51 Mbps,6596 kB/s
141.147.167.125,443,2602:ffe4:407:20d9:0:53fa:f4d7:ba29,SG,Singapore,隧道,431 ms,50 Mbps,6451 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,240 ms,0 Mbps,3 kB/s
