中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,20 ms,912 Mbps,116736 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,51 ms,476 Mbps,60928 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,328 Mbps,42086 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,57 ms,531 Mbps,67993 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,211 ms,37 Mbps,4787 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,55 ms,1 Mbps,178 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,509 Mbps,65228 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,32 ms,62 Mbps,7954 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,54 ms,375 Mbps,48025 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,31 Mbps,4024 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ed,US,24 Mbps,3133 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,488 Mbps,62566 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,104 ms,40 Mbps,5246 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,59 ms,468 Mbps,60006 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,103 ms,44 Mbps,5641 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,200 Mbps,25600 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,26 ms,34 Mbps,4435 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,65 ms,24 Mbps,3179 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,75 ms,437 Mbps,56012 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,26 ms,66 Mbps,8573 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,434 Mbps,55603 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,127 ms,49 Mbps,6394 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,156 Mbps,20070 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,253 Mbps,32460 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,25 ms,75 Mbps,9682 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,64 ms,485 Mbps,62156 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,132 ms,204 Mbps,26214 kB/s
152.70.56.137,443,2a0b:21c0:1007:c7:0:936e:87c9:1dc8,DE,Frankfurt,隧道,123 ms,194 Mbps,24883 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,135 ms,208 Mbps,26624 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,53 ms,571 Mbps,73113 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,116 Mbps,14848 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,28 Mbps,3637 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,117 ms,40 Mbps,5128 kB/s
141.144.197.160,443,98.98.166.186,US,Frankfurt,隧道,120 ms,182 Mbps,23347 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,34 ms,30 Mbps,3877 kB/s
132.226.134.15,443,2a0b:21c0:1007:1ca:0:7640:9340:485c,DE,Frankfurt,隧道,128 ms,159 Mbps,20377 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,188 Mbps,24166 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,132 ms,174 Mbps,22323 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,162 Mbps,20787 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,59 ms,380 Mbps,48640 kB/s
