中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,41 ms,709 Mbps,90828 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,173 Mbps,22220 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,73 ms,252 Mbps,32256 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,5 ms,34 Mbps,4476 kB/s
158.101.215.34,443,2a0b:21c0:1007:c9:0:ea3f:7f9f:d02f,DE,Frankfurt,隧道,97 ms,216 Mbps,27648 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,79 ms,432 Mbps,55398 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,91 ms,379 Mbps,48537 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,12 ms,16 Mbps,2059 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,82 Mbps,10547 kB/s
130.61.23.77,443,130.61.23.77,200 Mbps,25600 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,376 Mbps,48128 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,541 Mbps,69324 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,81 ms,44 Mbps,5759 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,17 ms,633 Mbps,81100 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,73 ms,392 Mbps,50176 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,250 Mbps,32051 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,248 Mbps,31744 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,290 Mbps,37171 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,87 ms,259 Mbps,33177 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,236 Mbps,30208 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,329 Mbps,42188 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,87 ms,404 Mbps,51712 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,83 ms,231 Mbps,29593 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,78 ms,49 Mbps,6300 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,110 ms,43 Mbps,5538 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,93 Mbps,11980 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,128 Mbps,16486 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,83 ms,42 Mbps,5449 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,79 ms,309 Mbps,39628 kB/s
144.22.252.124,443,144.22.252.124,BR,S
