中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,20 ms,58 Mbps,7491 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,22 ms,79 Mbps,10137 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,496 Mbps,63488 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,428 Mbps,54784 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,17 ms,944 Mbps,120832 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,380 Mbps,48742 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,355 Mbps,45465 kB/s
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,51 ms,442 Mbps,56627 kB/s
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,51 ms,438 Mbps,56115 kB/s
129.146.7.98,443,2a09:bac5:60ec:1846::26b:52,US,Los Angeles,隧道,72 ms,61 Mbps,7814 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,20 ms,960 Mbps,122880 kB/s
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,53 ms,464 Mbps,59494 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,280 Mbps,35942 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,204 Mbps,26214 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,116 ms,48 Mbps,6154 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,208 Mbps,26624 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,144 Mbps,18534 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,228 Mbps,29286 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,121 ms,45 Mbps,5865 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,49 Mbps,6279 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,180 Mbps,23040 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,136 ms,40 Mbps,5158 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,164 ms,32 Mbps,4140 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,173 ms,91 Mbps,11673 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,159 ms,41 Mbps,5325 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,142 ms,1 Mbps,190 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,144 ms,35 Mbps,4525 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,153 ms,41 Mbps,5259 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,153 ms,129 Mbps,16588 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,215 ms,2 Mbps,300 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,111 ms,47 Mbps,6063 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,213 ms,36 Mbps,4622 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,183 ms,40 Mbps,5138 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,197 ms,2 Mbps,332 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,194 ms,9 Mbps,1229 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,212 ms,38 Mbps,4989 kB/s
193.122.114.226,443,2602:ffe4:407:21d9:0:7a53:a688:7b06,SG,Singapore,隧道,261 ms,60 Mbps,7800 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,213 ms,4 Mbps,558 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,196 ms,0 Mbps,28 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,178 ms,0 Mbps,21 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,216 ms,28 Mbps,3626 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,174 ms,10 Mbps,1399 kB/s
