中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,930 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,832 Mbps,106496 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,316 Mbps,40448 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,435 Mbps,55705 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,266 Mbps,34099 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,66 ms,304 Mbps,38912 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,43 Mbps,5579 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,229 Mbps,29388 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,220 Mbps,28160 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,72 ms,381 Mbps,48844 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,285 Mbps,36556 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,48 Mbps,6236 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,124 Mbps,15872 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,40 Mbps,5225 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,41 Mbps,5303 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,188 ms,32 Mbps,4179 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,230 ms,53 Mbps,6833 kB/s
8.219.139.93,443,47.245.84.175,SG,Singapore,隧道,223 ms,63 Mbps,8139 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,247 ms,1 Mbps,140 kB/s
