中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,34 ms,604 Mbps,77312 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,723 Mbps,92569 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,762 Mbps,97587 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,25 ms,944 Mbps,120832 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,34 ms,680 Mbps,87040 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,27 ms,960 Mbps,122880 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,34 ms,680 Mbps,87142 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,569 Mbps,72908 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,48 ms,472 Mbps,60518 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,53 ms,255 Mbps,32665 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,52 ms,47 Mbps,6080 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,56 ms,7 Mbps,936 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,229 Mbps,29388 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,136 ms,166 Mbps,21299 kB/s
158.178.154.78,443,158.178.154.78,NL,Amsterdam,中转,139 ms,145 Mbps,18636 kB/s
132.226.134.15,443,163.123.193.7,DE,Frankfurt,隧道,140 ms,146 Mbps,18739 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,149 ms,179 Mbps,22937 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,41 Mbps,5359 kB/s
152.70.55.39,443,2606:f240:f00:2be4:0:3216:60cc:e68f,US,Frankfurt,隧道,145 ms,137 Mbps,17612 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,136 ms,1 Mbps,134 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,144 ms,150 Mbps,19251 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,157 ms,45 Mbps,5790 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,184 ms,41 Mbps,5265 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,174 ms,41 Mbps,5290 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,42 Mbps,5415 kB/s
168.138.212.80,443,168.138.212.80,JP,San Jose,中转,122 ms,41 Mbps,5359 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,132 ms,43 Mbps,5597 kB/s
168.138.165.174,443,168.138.165.174,SG,Marseille,中转,208 ms,21 Mbps,2785 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,179 ms,0 Mbps,11 kB/s
