中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,2296 Mbps,293888 kB/s
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,28 ms,864 Mbps,110592 kB/s
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,29 ms,840 Mbps,107520 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,3 ms,304 Mbps,39014 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,580 Mbps,74342 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,30 ms,824 Mbps,105472 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,42 ms,326 Mbps,41779 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,896 Mbps,114688 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,635 Mbps,81305 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,412 Mbps,52736 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,124 Mbps,15974 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,208 Mbps,26726 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,70 ms,350 Mbps,44851 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,235 Mbps,30105 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,84 ms,19 Mbps,2444 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,23 ms,83 Mbps,10649 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,112 Mbps,14438 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,163 ms,39 Mbps,5072 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,14 ms,532 Mbps,68096 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,99 ms,49 Mbps,6382 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,75 ms,419 Mbps,53657 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,164 Mbps,21094 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,450 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,177 ms,138 Mbps,17715 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,158 ms,42 Mbps,5418 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,111 ms,156 Mbps,19968 kB/s
129.154.207.203,443,2a09:bac1:3f00::3d0:5b,KR,Hong Kong,隧道,140 ms,132 Mbps,16896 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,108 Mbps,13926 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,181 ms,49 Mbps,6370 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,44 Mbps,5700 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,185 ms,44 Mbps,5699 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,173 ms,99 Mbps,12697 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,41 Mbps,5321 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,172 ms,144 Mbps,18534 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,179 ms,153 Mbps,19660 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,170 ms,101 Mbps,13004 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,160 ms,42 Mbps,5464 kB/s
168.138.149.17,443,168.138.149.17,BR,S
