中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Newark,中转,8 ms,55 Mbps,7108 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,28 Mbps,3699 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,104 ms,236 Mbps,30310 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,77 ms,386 Mbps,49459 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,225 Mbps,28876 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,74 ms,362 Mbps,46387 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,108 Mbps,13824 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,461 Mbps,59084 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,848 Mbps,108544 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,236 Mbps,30208 kB/s
129.146.7.98,443,2a09:bac5:60ee:78::c:3a3,US,Los Angeles,隧道,78 ms,76 Mbps,9741 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,312 Mbps,39936 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,238 Mbps,30515 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,207 Mbps,26521 kB/s
143.47.182.90,443,2a0b:21c0:100a:1f9:0:6f3e:55bb:2a14,DE,Frankfurt,隧道,90 ms,220 Mbps,28262 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,280 Mbps,35840 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,99 ms,41 Mbps,5343 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,121 ms,44 Mbps,5645 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,34 Mbps,4412 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,218 Mbps,27955 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,88 ms,45 Mbps,5766 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,76 ms,255 Mbps,32665 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,229 Mbps,29388 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,19 Mbps,2520 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,118 ms,365 Mbps,46796 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,49 Mbps,6335 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,50 Mbps,6526 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,191 ms,115 Mbps,14745 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,221 ms,2 Mbps,336 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,119 Mbps,15257 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,109 ms,1 Mbps,143 kB/s
130.162.144.191,443,2a09:bac5:4734:155::22:114,KR,Seoul,隧道,207 ms,35 Mbps,4508 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,211 ms,32 Mbps,4151 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,216 ms,24 Mbps,3170 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,221 ms,35 Mbps,4556 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,194 ms,37 Mbps,4793 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,218 ms,36 Mbps,4690 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,204 ms,70 Mbps,8993 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,123 Mbps,15769 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,236 ms,2 Mbps,262 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,225 ms,21 Mbps,2804 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,231 ms,81 Mbps,10444 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,34 Mbps,4385 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,193 ms,78 Mbps,10035 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,21 Mbps,2732 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,218 ms,0 Mbps,30 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,235 ms,47 Mbps,6102 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,221 ms,20 Mbps,2632 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,217 ms,26 Mbps,3329 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,207 ms,0 Mbps,43 kB/s
