中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,756 Mbps,96870 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,21 ms,1208 Mbps,154624 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,50 ms,479 Mbps,61337 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,277 Mbps,35532 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,395 Mbps,50585 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,49 ms,445 Mbps,57036 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,19 ms,1088 Mbps,139264 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,472 Mbps,60416 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,50 ms,388 Mbps,49664 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,351 Mbps,44953 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,278 Mbps,35635 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,244 Mbps,31232 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,200 Mbps,25702 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,344 Mbps,44134 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,193 Mbps,24780 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,196 Mbps,25190 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,37 Mbps,4860 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,46 Mbps,5936 kB/s
141.147.60.82,443,2a0b:21c0:1007:c7:0:6671:1aad:518,DE,Frankfurt,隧道,123 ms,200 Mbps,25702 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,146 ms,3 Mbps,409 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,137 Mbps,17612 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,150 ms,27 Mbps,3555 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,42 Mbps,5424 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,164 ms,35 Mbps,4592 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,153 ms,38 Mbps,4931 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,173 ms,92 Mbps,11776 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,200 ms,36 Mbps,4646 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,212 ms,39 Mbps,5065 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,373 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,217 ms,66 Mbps,8520 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,269 ms,2 Mbps,309 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,218 ms,41 Mbps,5340 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,200 ms,0 Mbps,63 kB/s
168.138.165.174,443,168.138.165.174,SG,Bucharest,中转,212 ms,27 Mbps,3480 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,411 ms,0 Mbps,11 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,203 ms,0 Mbps,24 kB/s
