中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,230 ms,56 Mbps,7254 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,229 ms,4 Mbps,548 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,206 ms,73 Mbps,9471 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,224 ms,36 Mbps,4718 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,221 ms,1 Mbps,194 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,256 ms,85 Mbps,10956 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,197 ms,72 Mbps,9301 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,242 ms,28 Mbps,3605 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,221 ms,34 Mbps,4456 kB/s
8.222.171.165,443,8.222.210.246,SG,Singapore,隧道,300 ms,42 Mbps,5377 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,31 Mbps,4093 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:82,KR,Seoul,隧道,256 ms,29 Mbps,3761 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,268 ms,11 Mbps,1522 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,226 ms,9 Mbps,1211 kB/s
146.56.137.229,443,2602:ffe4:407:21d9:0:a01f:aac5:22b8,SG,Singapore,隧道,320 ms,35 Mbps,4597 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,300 ms,0 Mbps,17 kB/s
