中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,81 Mbps,10444 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,77 Mbps,9932 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,645 Mbps,82636 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,75 ms,277 Mbps,35532 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,6 ms,1448 Mbps,185344 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,220 Mbps,28160 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,66 ms,281 Mbps,36044 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,79 ms,328 Mbps,42086 kB/s
129.146.7.98,443,2a09:bac5:60eb:1846::26b:b4,US,Los Angeles,隧道,64 ms,70 Mbps,9036 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,72 ms,323 Mbps,41369 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,244 Mbps,31232 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,99 ms,42 Mbps,5388 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,255 Mbps,32665 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,279 Mbps,35737 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,240 Mbps,30822 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,337 Mbps,43212 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,49 Mbps,6369 kB/s
141.147.98.27,443,2a0b:21c0:1007:1c8:0:629e:9f48:38a1,DE,Frankfurt,隧道,95 ms,115 Mbps,14745 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,112 Mbps,14336 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,339 Mbps,43417 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,8 ms,1200 Mbps,153600 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,48 Mbps,6144 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,48 Mbps,6185 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,97 ms,48 Mbps,6210 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,46 Mbps,6008 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,92 ms,44 Mbps,5698 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,120 Mbps,15462 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,164 ms,40 Mbps,5215 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,2 Mbps,366 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,180 ms,39 Mbps,5045 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,207 ms,94 Mbps,12083 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,180 ms,42 Mbps,5413 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,40 Mbps,5237 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,200 ms,85 Mbps,10956 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,18 Mbps,2391 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,216 ms,36 Mbps,4707 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:5e,KR,Seoul,隧道,211 ms,32 Mbps,4101 kB/s
8.222.199.55,443,47.84.41.244,SG,Singapore,隧道,262 ms,55 Mbps,7101 kB/s
146.56.38.114,443,107.151.176.66,US,Los Angeles,隧道,249 ms,62 Mbps,7957 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,270 ms,24 Mbps,3118 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,248 ms,24 Mbps,3089 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,241 ms,3 Mbps,439 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,197 ms,2 Mbps,288 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,206 ms,30 Mbps,3850 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,219 ms,2 Mbps,329 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,319 ms,0 Mbps,15 kB/s
