中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,564 Mbps,72294 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,12 ms,2 Mbps,256 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,95 ms,373 Mbps,47820 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,559 Mbps,71577 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,4 ms,189 Mbps,24268 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,260 Mbps,33280 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,368 Mbps,47206 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,129 ms,200 Mbps,25702 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,88 ms,37 Mbps,4748 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,70 ms,392 Mbps,50176 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,86 ms,51 Mbps,6601 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,69 ms,465 Mbps,59596 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,304 Mbps,39014 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,34 ms,21 Mbps,2796 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,87 ms,268 Mbps,34304 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,117 ms,39 Mbps,5117 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,76 ms,513 Mbps,65740 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,96 ms,21 Mbps,2797 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,221 Mbps,28364 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,3 ms,74 Mbps,9546 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,263 Mbps,33689 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,84 ms,367 Mbps,47001 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,240 Mbps,30720 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,109 ms,46 Mbps,6005 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,61 ms,18 Mbps,2375 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,122 ms,35 Mbps,4574 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,96 ms,24 Mbps,3090 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,84 ms,281 Mbps,36044 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,29 ms,36 Mbps,4619 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,102 ms,224 Mbps,28774 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,47 ms,111 Mbps,14233 kB/s
144.22.252.124,443,144.22.252.124,BR,S
