中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,64 Mbps,8215 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,595 Mbps,76185 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,923 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,473 Mbps,60620 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,338 Mbps,43315 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,68 ms,396 Mbps,50790 kB/s
129.146.7.98,443,129.146.7.98,US,Chicago,中转,57 ms,401 Mbps,51404 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,364 Mbps,46592 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,259 Mbps,33177 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,68 ms,356 Mbps,45568 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,42 Mbps,5476 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,71 ms,372 Mbps,47616 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,264 Mbps,33792 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,76 ms,303 Mbps,38809 kB/s
184.169.181.217,443,184.169.181.217,US,Denver,中转,70 ms,244 Mbps,31232 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,142 Mbps,18227 kB/s
141.147.117.4,443,2606:f240:f00:2be4:0:4c70:396a:295a,DE,Frankfurt,隧道,92 ms,201 Mbps,25804 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,231 Mbps,29593 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,44 Mbps,5731 kB/s
141.148.224.54,443,2606:f240:f00:b2ed:0:e112:9f9c:a47,DE,Frankfurt,隧道,90 ms,143 Mbps,18329 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,194 Mbps,24883 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,42 Mbps,5431 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,104 Mbps,13414 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,181 ms,36 Mbps,4719 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,44 Mbps,5666 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,36 Mbps,4695 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,36 Mbps,4705 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,228 ms,33 Mbps,4290 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,220 ms,9 Mbps,1158 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,239 ms,21 Mbps,2809 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,244 ms,24 Mbps,3134 kB/s
168.138.212.80,443,168.138.212.80,JP,Chicago,中转,165 ms,30 Mbps,3958 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1121 ms,256 Mbps,32870 kB/s
