中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,1392 Mbps,178176 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,2 ms,824 Mbps,105472 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,84 ms,40 Mbps,5242 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,37 ms,369 Mbps,47308 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,48 ms,816 Mbps,104448 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,26 ms,848 Mbps,108544 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,80 ms,4 Mbps,544 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,41 ms,142 Mbps,18227 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,134 ms,34 Mbps,4406 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,161 ms,107 Mbps,13721 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,552 Mbps,70758 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,12 ms,398 Mbps,50995 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,67 ms,30 Mbps,3919 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,20 ms,1424 Mbps,182272 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,52 ms,816 Mbps,104448 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,81 ms,454 Mbps,58163 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,25 ms,888 Mbps,113664 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,52 ms,286 Mbps,36659 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,93 ms,146 Mbps,18739 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,124 ms,148 Mbps,18944 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,191 ms,120 Mbps,15462 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,42 ms,7 Mbps,919 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,100 ms,48 Mbps,6159 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,168 ms,123 Mbps,15769 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,159 ms,22 Mbps,2847 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,177 ms,127 Mbps,16281 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,137 ms,117 Mbps,15052 kB/s
158.101.192.178,443,2a0b:21c0:100a:1b1:0:b406:d593:666f,DE,Frankfurt,隧道,170 ms,100 Mbps,12800 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,44 ms,442 Mbps,56627 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,99 ms,49 Mbps,6384 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,47 ms,452 Mbps,57856 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,161 ms,131 Mbps,16793 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,144 ms,4 Mbps,556 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,168 ms,119 Mbps,15257 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,110 ms,31 Mbps,4064 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,448 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,155 ms,43 Mbps,5613 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,180 ms,30 Mbps,3938 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,135 ms,35 Mbps,4497 kB/s
130.162.144.191,443,2a09:bac5:4757:1482::20b:63,KR,Seoul,隧道,164 ms,42 Mbps,5418 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,172 ms,144 Mbps,18534 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,177 ms,118 Mbps,15155 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,85 ms,32 Mbps,4202 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,190 ms,100 Mbps,12800 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,167 ms,10 Mbps,1355 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,164 ms,16 Mbps,2071 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,89 ms,40 Mbps,5247 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,161 ms,35 Mbps,4541 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,192 ms,88 Mbps,11366 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,190 ms,47 Mbps,6039 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,157 ms,132 Mbps,16998 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,182 ms,114 Mbps,14643 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,179 ms,46 Mbps,5909 kB/s
150.230.115.129,443,2a0b:21c0:100a:1b0:0:d69b:482e:ed88,DE,Frankfurt,隧道,169 ms,127 Mbps,16281 kB/s
193.123.56.90,443,163.123.193.23,DE,Frankfurt,隧道,185 ms,120 Mbps,15462 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,142 ms,123 Mbps,15769 kB/s
158.101.204.8,443,2a0b:21c0:1007:1c9:0:cfce:191e:ab57,DE,Frankfurt,隧道,176 ms,108 Mbps,13824 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,230 ms,57 Mbps,7393 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,190 ms,109 Mbps,14028 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,182 ms,20 Mbps,2654 kB/s
144.22.252.124,443,144.22.252.124,BR,S
