中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,3 ms,1696 Mbps,217088 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,20 ms,944 Mbps,120832 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,18 ms,1680 Mbps,215040 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,920 Mbps,117760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1968 Mbps,251904 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,27 ms,952 Mbps,121856 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,20 ms,453 Mbps,58060 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,668 Mbps,85606 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,28 ms,920 Mbps,117760 kB/s
129.146.46.164,443,129.146.46.164,360 Mbps,46182 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,359 Mbps,45977 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,82 ms,3 Mbps,499 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,221 Mbps,28364 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,108 ms,43 Mbps,5545 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,49 Mbps,6376 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,46 Mbps,5994 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,140 ms,50 Mbps,6462 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,112 Mbps,14438 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,39 Mbps,5110 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,163 Mbps,20889 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,125 Mbps,16076 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,172 ms,8 Mbps,1095 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,37 Mbps,4820 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,44 Mbps,5717 kB/s
