中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,88 ms,44 Mbps,5741 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,69 ms,320 Mbps,41062 kB/s
15.237.186.112,443,2a05:d012:808:1d00:59d:51f6:8bfe:252c,FR,Paris,隧道,86 ms,258 Mbps,33075 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,7 ms,48 Mbps,6232 kB/s
152.70.50.102,443,98.98.156.6,DE,Frankfurt,隧道,92 ms,233 Mbps,29900 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,111 Mbps,14233 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,112 ms,44 Mbps,5679 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,50 ms,420 Mbps,53760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,279 Mbps,35737 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,65 ms,39 Mbps,5072 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,25 ms,63 Mbps,8068 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,44 Mbps,5699 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,94 ms,252 Mbps,32256 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,69 ms,316 Mbps,40550 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,76 ms,40 Mbps,5247 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,92 ms,128 Mbps,16486 kB/s
158.178.152.6,443,2a0b:21c0:1007:1c9:0:3776:2321:73b7,DE,Frankfurt,隧道,119 ms,160 Mbps,20480 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,81 ms,864 Mbps,110592 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,191 ms,43 Mbps,5534 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,62 ms,368 Mbps,47104 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,7 ms,4 Mbps,630 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,242 Mbps,31027 kB/s
192.9.229.185,443,192.9.229.185,US,San Jose,中转,69 ms,7 Mbps,988 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,100 ms,48 Mbps,6227 kB/s
144.24.76.59,443,144.24.76.59,KR,Seoul,中转,187 ms,39 Mbps,5117 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,161 ms,10 Mbps,1348 kB/s
129.159.241.239,443,2606:f240:f00:dd8d:0:322a:3c8b:bb38,US,Frankfurt,隧道,134 ms,128 Mbps,16486 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,100 Mbps,12800 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,107 ms,103 Mbps,13209 kB/s
130.162.161.55,443,2a0b:21c0:100a:1b5:0:4b43:b5ec:a56f,DE,Frankfurt,隧道,98 ms,216 Mbps,27750 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,76 ms,44 Mbps,5688 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,187 ms,37 Mbps,4824 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,271 ms,1 Mbps,170 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,61 ms,302 Mbps,38707 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,84 ms,313 Mbps,40140 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,189 ms,40 Mbps,5206 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,211 ms,67 Mbps,8600 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,220 ms,32 Mbps,4179 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,191 ms,76 Mbps,9783 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,188 ms,26 Mbps,3429 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,187 ms,76 Mbps,9854 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,190 ms,28 Mbps,3711 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,186 ms,78 Mbps,10035 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,188 ms,38 Mbps,4889 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,203 ms,38 Mbps,4903 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,187 ms,15 Mbps,1954 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,236 ms,9 Mbps,1187 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,161 ms,36 Mbps,4636 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,213 ms,60 Mbps,7707 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,213 ms,36 Mbps,4667 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,222 ms,2 Mbps,259 kB/s
150.230.214.133,443,2602:ffe4:407:20da:0:ef01:adf5:a980,SG,Singapore,隧道,232 ms,66 Mbps,8513 kB/s
168.138.209.31,443,104.28.206.182,JP,Tokyo,隧道,216 ms,4 Mbps,627 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,218 ms,77 Mbps,9932 kB/s
158.101.142.100,443,158.101.142.100,JP,Tokyo,中转,218 ms,75 Mbps,9687 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,218 ms,66 Mbps,8473 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,213 ms,36 Mbps,4668 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,221 ms,37 Mbps,4740 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,222 ms,75 Mbps,9612 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,220 ms,33 Mbps,4315 kB/s
140.83.81.109,443,140.83.81.109,JP,Osaka,中转,254 ms,2 Mbps,339 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,198 ms,72 Mbps,9283 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,216 ms,0 Mbps,73 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,210 ms,29 Mbps,3815 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,188 ms,87 Mbps,11161 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,193 ms,36 Mbps,4667 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,222 ms,25 Mbps,3268 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,192 ms,71 Mbps,9172 kB/s
47.57.14.118,443,47.254.95.194,US,San Jose,隧道,238 ms,0 Mbps,16 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,66 ms,0 Mbps,117 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,82 ms,268 Mbps,34304 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,91 ms,146 Mbps,18739 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,70 ms,264 Mbps,33894 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,108 ms,39 Mbps,5031 kB/s
141.144.226.216,443,2a0b:21c0:1007:1c9:0:d40c:db21:b1e0,DE,Frankfurt,隧道,165 ms,131 Mbps,16793 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,20 ms,113 Mbps,14540 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,260 ms,7 Mbps,969 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,118 ms,27 Mbps,3557 kB/s
192.9.158.188,443,2a09:bac5:6442:1250::1d3:7d,US,San Jose,隧道,71 ms,159 Mbps,20377 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,90 ms,29 Mbps,3724 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,38 Mbps,4897 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,273 ms,80 Mbps,10342 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,70 ms,42 Mbps,5396 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,82 ms,255 Mbps,32665 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,130 ms,223 Mbps,28569 kB/s
158.101.193.10,443,2a0b:21c0:100a:1b3:0:3ea2:471e:3d29,DE,Frankfurt,隧道,88 ms,243 Mbps,31129 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,276 Mbps,35430 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,182 ms,26 Mbps,3345 kB/s
141.148.240.47,443,2a0b:21c0:100a:1b6:0:1604:5d9e:4291,DE,Frankfurt,隧道,91 ms,232 Mbps,29798 kB/s
144.22.252.124,443,144.22.252.124,BR,S
