中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,9 ms,109 Mbps,14028 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,37 ms,547 Mbps,70041 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,98 ms,232 Mbps,29696 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,665 Mbps,85196 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,20 ms,423 Mbps,54169 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,77 ms,7 Mbps,929 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,58 ms,439 Mbps,56217 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:4b,US,Los Angeles,隧道,74 ms,64 Mbps,8244 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,102 ms,216 Mbps,27750 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,70 ms,282 Mbps,36147 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,122 ms,168 Mbps,21504 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,3 ms,70 Mbps,9000 kB/s
35.230.79.26,443,34.82.74.154,US,Seattle,隧道,107 ms,413 Mbps,52940 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,212 Mbps,27238 kB/s
35.197.23.75,443,34.82.74.154,US,Seattle,隧道,68 ms,365 Mbps,46796 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,86 ms,240 Mbps,30822 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,205 Mbps,26316 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,90 ms,341 Mbps,43724 kB/s
143.47.187.50,443,98.98.166.174,US,Frankfurt,隧道,88 ms,268 Mbps,34304 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,299 Mbps,38297 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,127 ms,261 Mbps,33484 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,97 ms,283 Mbps,36249 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,15 ms,141 Mbps,18124 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,92 ms,50 Mbps,6494 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,83 ms,44 Mbps,5672 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,65 ms,434 Mbps,55603 kB/s
141.148.236.74,443,2a0b:21c0:1007:1cb:0:b04c:7a92:2b36,DE,Frankfurt,隧道,101 ms,247 Mbps,31641 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,37 Mbps,4855 kB/s
