中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,624 Mbps,79872 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,444 Mbps,56832 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,30 ms,625 Mbps,80076 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,92 ms,271 Mbps,34713 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::1bd:f8,US,Los Angeles,隧道,69 ms,84 Mbps,10752 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,80 ms,200 Mbps,25702 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,210 Mbps,26931 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,40 ms,384 Mbps,49254 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,280 Mbps,35942 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,80 ms,356 Mbps,45670 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,142 ms,213 Mbps,27340 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,74 ms,44 Mbps,5735 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,229 Mbps,29388 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,268 Mbps,34304 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,33 ms,3 Mbps,487 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,43 Mbps,5515 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,100 ms,48 Mbps,6161 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,78 ms,311 Mbps,39833 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,67 ms,56 Mbps,7289 kB/s
152.70.58.239,443,2a0b:21c0:100a:1b5:0:16d0:9b01:9b98,DE,Frankfurt,隧道,100 ms,207 Mbps,26521 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,69 Mbps,8894 kB/s
132.226.214.36,443,98.98.166.190,US,Frankfurt,隧道,103 ms,198 Mbps,25395 kB/s
152.70.171.247,443,2606:f240:f00:83a7:0:5169:953c:5ced,US,Frankfurt,隧道,112 ms,225 Mbps,28876 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,89 ms,353 Mbps,45260 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,11 ms,53 Mbps,6883 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,109 ms,272 Mbps,34816 kB/s
152.67.224.129,443,2603:c024:c00f:85cc:4ca5:34f9:bd04:1bcb,US,San Jose,隧道,88 ms,316 Mbps,40550 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
