中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,73 ms,391 Mbps,50073 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,622 Mbps,79667 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,87 ms,48 Mbps,6176 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,77 ms,412 Mbps,52838 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,240 Mbps,30720 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,48 Mbps,6216 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,245 Mbps,31436 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,256 Mbps,32870 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,377 Mbps,48332 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,31 ms,622 Mbps,79667 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,294 Mbps,37683 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,110 ms,256 Mbps,32768 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,99 ms,219 Mbps,28057 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,80 ms,341 Mbps,43724 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,14 ms,33 Mbps,4278 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,398 Mbps,50995 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,268 Mbps,34304 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,72 ms,205 Mbps,26316 kB/s
144.22.252.124,443,144.22.252.124,BR,S
