中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,4 ms,618 Mbps,79155 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,26 ms,744 Mbps,95232 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,30 ms,880 Mbps,112640 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,9 ms,794 Mbps,101683 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,1264 Mbps,161792 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,45 ms,936 Mbps,119808 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,39 ms,467 Mbps,59801 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,77 ms,376 Mbps,48230 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,420 Mbps,53862 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,75 ms,42 Mbps,5403 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,74 ms,270 Mbps,34611 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,76 ms,298 Mbps,38195 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,198 Mbps,25395 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,106 ms,1 Mbps,188 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,128 ms,40 Mbps,5215 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,103 Mbps,13209 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,41 Mbps,5281 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,131 ms,130 Mbps,16691 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,167 ms,40 Mbps,5141 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,165 ms,36 Mbps,4648 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,190 ms,93 Mbps,11980 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,147 ms,46 Mbps,6004 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,167 ms,102 Mbps,13107 kB/s
143.47.235.241,443,2a0b:21c0:1007:1c8:0:a0f9:d365:d7a3,DE,Frankfurt,隧道,160 ms,130 Mbps,16691 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,161 ms,43 Mbps,5550 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,135 Mbps,17305 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,39 Mbps,5045 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,163 ms,3 Mbps,418 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,175 ms,28 Mbps,3596 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,232 ms,0 Mbps,31 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,1192 ms,25 Mbps,3225 kB/s
