中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,7 Mbps,1012 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,792 Mbps,101376 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,11 Mbps,1466 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,69 ms,360 Mbps,46182 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,426 Mbps,54579 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,264 Mbps,33894 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,244 Mbps,31232 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,372 Mbps,47616 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,74 ms,313 Mbps,40140 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,310 Mbps,39731 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,73 ms,342 Mbps,43827 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,393 Mbps,50380 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,306 Mbps,39219 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,68 ms,297 Mbps,38092 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,47 Mbps,6120 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,226 Mbps,28979 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,47 Mbps,6119 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,174 ms,40 Mbps,5173 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,111 Mbps,14233 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,39 Mbps,5005 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,45 Mbps,5786 kB/s
8.219.119.129,443,8.222.236.107,SG,Singapore,隧道,227 ms,9 Mbps,1240 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,4 Mbps,587 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,40 Mbps,5151 kB/s
