中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,8 ms,15 Mbps,2017 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,450 Mbps,57651 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1272 Mbps,162816 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,405 Mbps,51916 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,71 ms,324 Mbps,41472 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,338 Mbps,43315 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,57 ms,371 Mbps,47513 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,348 Mbps,44646 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,72 ms,335 Mbps,42905 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,77 ms,308 Mbps,39526 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,254 Mbps,32563 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,46 Mbps,5982 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,293 Mbps,37580 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,245 Mbps,31436 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,50 Mbps,6442 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,279 Mbps,35737 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,248 Mbps,31846 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,45 Mbps,5805 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,168 ms,42 Mbps,5441 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,66 ms,0 Mbps,66 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,118 Mbps,15155 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,32 Mbps,4161 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,184 ms,37 Mbps,4792 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,166 ms,130 Mbps,16691 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,14 Mbps,1798 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,32 Mbps,4104 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,34 Mbps,4438 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,247 ms,35 Mbps,4589 kB/s
141.147.88.123,443,2606:f240:f00:2be4:0:cc56:4849:ca10,DE,Frankfurt,隧道,95 ms,215 Mbps,27545 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,173 Mbps,22220 kB/s
