中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,142 Mbps,18227 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,9 ms,9 Mbps,1246 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,153 ms,19 Mbps,2482 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,77 ms,50 Mbps,6414 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,121 Mbps,15564 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,188 ms,107 Mbps,13721 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,208 ms,124 Mbps,15974 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,206 ms,40 Mbps,5193 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,92 ms,48 Mbps,6204 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,180 ms,45 Mbps,5878 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,86 ms,46 Mbps,5925 kB/s
47.242.57.185,443,47.242.57.185,HK,Hong Kong,中转,174 ms,0 Mbps,1 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,162 ms,23 Mbps,3066 kB/s
141.144.199.182,443,2a0b:21c0:100a:1b1:0:8c88:141d:b8de,DE,Frankfurt,隧道,165 ms,108 Mbps,13926 kB/s
8.219.244.121,443,47.236.58.234,SG,Singapore,隧道,178 ms,94 Mbps,12083 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,165 ms,39 Mbps,5046 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,41 ms,3 Mbps,437 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,108 Mbps,13824 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,112 Mbps,14438 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,168 ms,40 Mbps,5217 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,158 ms,29 Mbps,3821 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,192 ms,100 Mbps,12800 kB/s
8.219.193.175,443,47.236.58.234,SG,Singapore,隧道,173 ms,80 Mbps,10342 kB/s
8.219.69.96,443,8.222.236.107,SG,Singapore,隧道,182 ms,69 Mbps,8930 kB/s
47.245.107.244,443,47.236.1.53,SG,Singapore,隧道,170 ms,87 Mbps,11161 kB/s
8.219.49.195,443,8.222.210.246,SG,Singapore,隧道,194 ms,15 Mbps,2014 kB/s
8.219.53.183,443,8.222.220.238,SG,Singapore,隧道,189 ms,33 Mbps,4233 kB/s
8.222.226.52,443,8.222.220.238,SG,Singapore,隧道,206 ms,27 Mbps,3478 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,187 ms,42 Mbps,5421 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,202 ms,121 Mbps,15564 kB/s
8.219.111.133,443,8.219.142.198,SG,Singapore,隧道,186 ms,104 Mbps,13312 kB/s
141.148.244.61,443,2a0b:21c0:1007:c7:0:c6c:ac8b:f567,DE,Frankfurt,隧道,192 ms,115 Mbps,14745 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,170 ms,100 Mbps,12902 kB/s
8.219.199.74,443,8.219.96.61,SG,Singapore,隧道,216 ms,96 Mbps,12390 kB/s
8.219.6.151,443,8.222.210.246,SG,Singapore,隧道,173 ms,59 Mbps,7588 kB/s
47.245.98.74,443,47.236.58.234,SG,Singapore,隧道,216 ms,101 Mbps,13004 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,65 Mbps,8414 kB/s
8.222.142.73,443,8.219.142.198,SG,Singapore,隧道,171 ms,82 Mbps,10547 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,218 ms,40 Mbps,5144 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,268 ms,30 Mbps,3943 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,163 ms,47 Mbps,6065 kB/s
8.219.251.205,443,8.222.207.55,SG,Singapore,隧道,197 ms,97 Mbps,12492 kB/s
141.148.220.141,443,2a09:bac5:3afe:11c3::1c5:22,IN,Mumbai,隧道,225 ms,28 Mbps,3685 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,192 ms,84 Mbps,10854 kB/s
8.222.203.43,443,8.222.210.246,SG,Singapore,隧道,176 ms,20 Mbps,2567 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,165 ms,106 Mbps,13619 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,173 ms,103 Mbps,13209 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,292 ms,31 Mbps,4030 kB/s
8.213.217.254,443,8.213.217.254,TH,Singapore,中转,227 ms,62 Mbps,8001 kB/s
8.219.118.227,443,104.28.222.43,SG,Singapore,隧道,188 ms,34 Mbps,4424 kB/s
132.226.31.178,443,2a09:bac5:60ec:78::c:3a4,US,Los Angeles,隧道,28 ms,57 Mbps,7398 kB/s
47.245.118.224,443,8.222.210.246,SG,Singapore,隧道,195 ms,36 Mbps,4612 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,174 ms,127 Mbps,16281 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,142 ms,124 Mbps,15974 kB/s
152.70.51.213,443,98.98.166.202,US,Frankfurt,隧道,205 ms,123 Mbps,15769 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,159 ms,43 Mbps,5615 kB/s
8.222.136.247,443,8.222.220.238,SG,Singapore,隧道,200 ms,88 Mbps,11264 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,159 ms,43 Mbps,5590 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,208 ms,12 Mbps,1581 kB/s
130.162.163.26,443,2a0b:21c0:100a:1b1:0:584:eac:4fb7,DE,Frankfurt,隧道,184 ms,82 Mbps,10547 kB/s
8.212.44.95,443,47.76.21.97,HK,Hong Kong,隧道,233 ms,104 Mbps,13414 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,203 ms,21 Mbps,2719 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,158 ms,139 Mbps,17817 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,181 ms,54 Mbps,7030 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,169 ms,42 Mbps,5439 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,61 ms,456 Mbps,58470 kB/s
8.219.238.202,443,8.219.142.198,SG,Singapore,隧道,172 ms,100 Mbps,12902 kB/s
192.9.158.188,443,2a09:bac1:76e0:1cf0::1d3:1b,US,San Jose,隧道,17 ms,204 Mbps,26112 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,88 ms,164 Mbps,20992 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,187 ms,3 Mbps,479 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,181 ms,3 Mbps,484 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,96 ms,48 Mbps,6233 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,150 ms,139 Mbps,17817 kB/s
130.162.144.191,443,2a09:bac5:4752:155::22:10b,KR,Seoul,隧道,178 ms,40 Mbps,5144 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,182 ms,31 Mbps,4049 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,26 ms,60 Mbps,7803 kB/s
8.219.236.95,443,47.236.1.53,SG,Singapore,隧道,200 ms,92 Mbps,11878 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,207 ms,4 Mbps,536 kB/s
8.219.70.246,443,8.222.220.238,SG,Singapore,隧道,212 ms,89 Mbps,11468 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,19 ms,394 Mbps,50483 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,204 ms,105 Mbps,13516 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,155 ms,138 Mbps,17715 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,220 ms,11 Mbps,1487 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,86 ms,14 Mbps,1792 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,145 ms,140 Mbps,17920 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,360 Mbps,46182 kB/s
8.222.174.216,443,47.245.125.52,SG,Singapore,隧道,190 ms,72 Mbps,9335 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,209 ms,41 Mbps,5362 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,109 ms,3 Mbps,429 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,111 ms,224 Mbps,28774 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,149 ms,37 Mbps,4852 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,230 ms,21 Mbps,2808 kB/s
8.222.212.38,443,8.222.222.65,SG,Singapore,隧道,222 ms,89 Mbps,11468 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,62 ms,15 Mbps,1924 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,162 ms,132 Mbps,16896 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,38 ms,872 Mbps,111616 kB/s
8.222.230.236,443,8.222.236.107,SG,Singapore,隧道,200 ms,59 Mbps,7614 kB/s
158.101.75.91,443,2602:ffe4:407:20da:0:cf95:c775:823d,SG,Singapore,隧道,185 ms,96 Mbps,12288 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,39 ms,421 Mbps,53964 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,171 ms,38 Mbps,4908 kB/s
158.101.151.41,443,158.101.151.41,JP,Tokyo,中转,184 ms,32 Mbps,4140 kB/s
8.219.111.32,443,8.222.210.246,SG,Singapore,隧道,223 ms,48 Mbps,6151 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,51 ms,313 Mbps,40140 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,171 ms,37 Mbps,4764 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,35 ms,56 Mbps,7235 kB/s
130.162.246.237,443,2a0b:21c0:1007:1cb:0:6035:e548:3e18,DE,Frankfurt,隧道,190 ms,88 Mbps,11366 kB/s
141.148.239.137,443,2606:f240:f00:5a42:0:5000:c2c2:911c,US,Frankfurt,隧道,183 ms,111 Mbps,14233 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,187 ms,118 Mbps,15155 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,130 ms,1 Mbps,137 kB/s
132.226.233.85,443,132.226.233.85,KR,Seoul,中转,165 ms,45 Mbps,5825 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,160 ms,90 Mbps,11571 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,95 ms,43 Mbps,5505 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,205 ms,136 Mbps,17510 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,180 ms,118 Mbps,15155 kB/s
47.245.126.27,443,8.219.142.198,SG,Singapore,隧道,199 ms,95 Mbps,12185 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,175 ms,38 Mbps,4871 kB/s
8.219.238.72,443,8.222.210.246,SG,Singapore,隧道,175 ms,58 Mbps,7443 kB/s
8.222.244.184,443,47.245.84.175,SG,Singapore,隧道,190 ms,96 Mbps,12390 kB/s
8.219.152.22,443,8.219.96.61,SG,Singapore,隧道,214 ms,89 Mbps,11468 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,174 ms,115 Mbps,14745 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,199 ms,40 Mbps,5152 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,56 ms,325 Mbps,41676 kB/s
8.222.170.137,443,8.222.236.107,SG,Singapore,隧道,208 ms,0 Mbps,111 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,6 ms,37 Mbps,4862 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,92 ms,346 Mbps,44339 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,188 ms,119 Mbps,15257 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,203 ms,108 Mbps,13824 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,53 ms,103 Mbps,13209 kB/s
8.222.148.216,443,47.236.51.143,SG,Singapore,隧道,213 ms,97 Mbps,12492 kB/s
8.219.100.179,443,8.219.96.61,SG,Singapore,隧道,219 ms,87 Mbps,11161 kB/s
8.219.176.222,443,47.245.84.175,SG,Singapore,隧道,231 ms,95 Mbps,12185 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,196 ms,40 Mbps,5236 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,155 ms,40 Mbps,5210 kB/s
8.212.48.236,443,47.76.21.105,HK,Hong Kong,隧道,199 ms,100 Mbps,12902 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,257 ms,32 Mbps,4178 kB/s
8.222.188.81,443,8.222.210.246,SG,Singapore,隧道,191 ms,41 Mbps,5374 kB/s
144.21.36.156,443,2a0b:21c0:100a:1fa:0:5b2c:5e8f:e000,DE,Frankfurt,隧道,199 ms,100 Mbps,12800 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,154 ms,136 Mbps,17510 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,174 ms,38 Mbps,4912 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,153 ms,47 Mbps,6084 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,149 ms,217 Mbps,27852 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,162 ms,118 Mbps,15155 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,204 ms,100 Mbps,12902 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,153 ms,143 Mbps,18329 kB/s
8.219.66.215,443,47.236.58.234,SG,Singapore,隧道,171 ms,100 Mbps,12902 kB/s
141.148.224.228,443,2606:f240:f00:5a42:0:2f9d:405b:7b87,US,Frankfurt,隧道,180 ms,121 Mbps,15564 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,180 ms,0 Mbps,13 kB/s
