中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,596 Mbps,76288 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,633 Mbps,81100 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,400 Mbps,51200 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,5 ms,77 Mbps,9942 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,24 ms,27 Mbps,3546 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,71 ms,366 Mbps,46899 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,8 ms,60 Mbps,7685 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,79 ms,291 Mbps,37273 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,107 ms,38 Mbps,4867 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,88 ms,288 Mbps,36864 kB/s
144.22.252.124,443,144.22.252.124,BR,S
