中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,13 ms,7 Mbps,941 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,782 Mbps,100147 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,57 ms,391 Mbps,50073 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,402 Mbps,51507 kB/s
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,68 ms,403 Mbps,51609 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,263 Mbps,33689 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,75 ms,385 Mbps,49356 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,65 ms,320 Mbps,41062 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,61 ms,334 Mbps,42803 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,48 Mbps,6164 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,285 Mbps,36556 kB/s
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,68 ms,316 Mbps,40550 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,273 Mbps,35020 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,224 Mbps,28774 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,45 Mbps,5800 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,108 Mbps,13824 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,30 Mbps,3875 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,8 Mbps,1028 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,170 ms,43 Mbps,5505 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,39 Mbps,5112 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,223 ms,30 Mbps,3961 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,235 ms,0 Mbps,20 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,221 ms,84 Mbps,10854 kB/s
