中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,165 ms,44 Mbps,5668 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,189 ms,112 Mbps,14438 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,141 ms,45 Mbps,5771 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,267 ms,120 Mbps,15360 kB/s
130.162.144.191,443,2a09:bac1:3f20::22:101,KR,Seoul,隧道,134 ms,41 Mbps,5324 kB/s
130.61.23.77,443,130.61.23.77,126 Mbps,16179 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,162 ms,2 Mbps,308 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,205 ms,27 Mbps,3555 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,241 ms,20 Mbps,2648 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,169 ms,41 Mbps,5281 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,168 ms,2 Mbps,302 kB/s
8.212.44.95,443,47.76.21.100,HK,Hong Kong,隧道,204 ms,61 Mbps,7831 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,179 ms,133 Mbps,17100 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,233 ms,58 Mbps,7518 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,368 ms,39 Mbps,5080 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,179 ms,0 Mbps,108 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,131 ms,49 Mbps,6360 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,173 ms,41 Mbps,5282 kB/s
8.219.95.212,443,8.219.116.219,SG,Singapore,隧道,274 ms,11 Mbps,1524 kB/s
8.219.51.199,443,47.84.41.244,SG,Singapore,隧道,312 ms,48 Mbps,6164 kB/s
8.219.8.89,443,8.219.142.198,SG,Singapore,隧道,291 ms,47 Mbps,6133 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,197 ms,46 Mbps,5965 kB/s
8.219.145.250,443,8.219.142.198,SG,Singapore,隧道,302 ms,47 Mbps,6118 kB/s
8.219.4.190,443,47.236.1.53,SG,Singapore,隧道,274 ms,47 Mbps,6117 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,1132 ms,20 Mbps,2665 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,605 ms,106 Mbps,13619 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,1180 ms,28 Mbps,3694 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,334 ms,0 Mbps,16 kB/s
