中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,920 Mbps,117760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,2120 Mbps,271360 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,20 ms,1016 Mbps,130048 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,22 ms,984 Mbps,125952 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,655 Mbps,83865 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,22 ms,992 Mbps,126976 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,340 Mbps,43520 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,67 ms,7 Mbps,900 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,217 Mbps,27852 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,132 ms,41 Mbps,5360 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,39 Mbps,5019 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,42 Mbps,5413 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,117 ms,43 Mbps,5562 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,113 Mbps,14540 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,151 ms,112 Mbps,14336 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,164 ms,136 Mbps,17408 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,169 ms,48 Mbps,6159 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,33 Mbps,4330 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,34 Mbps,4361 kB/s
