中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,58 Mbps,7517 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,692 Mbps,88678 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,13 ms,1520 Mbps,194560 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,68 ms,155 Mbps,19865 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,71 ms,229 Mbps,29388 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1432 Mbps,183296 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,33 ms,4 Mbps,528 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,72 ms,331 Mbps,42393 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,388 Mbps,49766 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,46 Mbps,5909 kB/s
141.144.198.61,443,2a0b:21c0:1007:c9:0:b683:2e71:7ede,DE,Frankfurt,隧道,95 ms,104 Mbps,13312 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,44 Mbps,5648 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,87 ms,212 Mbps,27136 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,234 Mbps,30003 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,215 Mbps,27545 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,352 Mbps,45056 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,262 Mbps,33587 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,258 Mbps,33075 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,301 Mbps,38604 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,262 Mbps,33587 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,102 ms,49 Mbps,6307 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,67 ms,47 Mbps,6048 kB/s
152.70.62.177,443,2a0b:21c0:1007:c8:0:ad7:cc39:830d,DE,Frankfurt,隧道,92 ms,270 Mbps,34611 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,88 ms,49 Mbps,6385 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,95 ms,49 Mbps,6293 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,179 ms,39 Mbps,5078 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,182 ms,113 Mbps,14540 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,161 ms,2 Mbps,327 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,169 ms,42 Mbps,5489 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,220 ms,34 Mbps,4434 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,182 ms,44 Mbps,5638 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,199 ms,88 Mbps,11264 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,220 ms,31 Mbps,4086 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,245 ms,2 Mbps,285 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,223 ms,30 Mbps,3874 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,244 ms,57 Mbps,7327 kB/s
158.101.130.149,443,2602:ffe4:407:21d9:0:e650:98e1:b44a,SG,Singapore,隧道,268 ms,53 Mbps,6823 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,255 ms,3 Mbps,464 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,308 Mbps,39526 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,0 ms,0 Mbps,42 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,209 ms,0 Mbps,2 kB/s
