中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,808 Mbps,103424 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,968 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,51 ms,460 Mbps,58982 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,48 ms,494 Mbps,63283 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,414 Mbps,53043 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,456 Mbps,58368 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,437 Mbps,56012 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,49 ms,496 Mbps,63488 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,428 Mbps,54784 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,168 Mbps,21504 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,72 ms,347 Mbps,44441 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,43 Mbps,5631 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,212 Mbps,27136 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,253 Mbps,32460 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,148 ms,168 Mbps,21504 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,47 Mbps,6102 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,151 ms,46 Mbps,5987 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,45 Mbps,5783 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,44 Mbps,5651 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,38 Mbps,4982 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,208 ms,74 Mbps,9582 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,4 Mbps,620 kB/s
193.123.34.7,443,2606:f240:f00:a683:0:dc23:c559:bb9a,DE,Munich,隧道,1193 ms,61 Mbps,7923 kB/s
