中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,416 Mbps,53350 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:47,US,Los Angeles,隧道,59 ms,68 Mbps,8704 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,18 ms,502 Mbps,64307 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,422 Mbps,54067 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,157 Mbps,20172 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,350 Mbps,44851 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,213 Mbps,27340 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,52 ms,145 Mbps,18636 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,617 Mbps,79052 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,97 ms,48 Mbps,6148 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,296 Mbps,37888 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,21 ms,62 Mbps,8032 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,52 ms,420 Mbps,53760 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,52 ms,371 Mbps,47513 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,404 Mbps,51814 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,53 ms,49 Mbps,6277 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,105 ms,182 Mbps,23347 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,10 ms,497 Mbps,63692 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,40 Mbps,5172 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,188 Mbps,24064 kB/s
152.67.153.152,443,2a0b:21c0:100a:1b5:0:ee28:3284:a41a,DE,Frankfurt,隧道,108 ms,169 Mbps,21708 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,400 Mbps,51302 kB/s
132.226.31.178,443,2a09:bac5:60ef:1173::1bd:99,US,Los Angeles,隧道,59 ms,43 Mbps,5568 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,45 Mbps,5789 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,920 Mbps,117760 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,267 Mbps,34201 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,83 ms,421 Mbps,53964 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,109 ms,189 Mbps,24268 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,102 ms,8 Mbps,1103 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,0 Mbps,27 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,351 Mbps,44953 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,64 ms,409 Mbps,52428 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,78 ms,426 Mbps,54579 kB/s
129.159.32.14,443,129.159.32.14,US,San Jose,中转,59 ms,376 Mbps,48128 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,152 ms,179 Mbps,22937 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,101 ms,197 Mbps,25292 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,236 ms,36 Mbps,4704 kB/s
130.162.164.181,443,163.123.193.5,DE,Frankfurt,隧道,109 ms,124 Mbps,15872 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,97 ms,35 Mbps,4575 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,92 Mbps,11878 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,106 ms,42 Mbps,5378 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,149 ms,144 Mbps,18432 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,98 ms,215 Mbps,27545 kB/s
130.162.186.254,443,98.98.156.22,DE,Frankfurt,隧道,108 ms,106 Mbps,13619 kB/s
141.148.230.140,443,2606:f240:f00:dd8d:0:27c1:cd9f:3ab9,US,Frankfurt,隧道,105 ms,124 Mbps,15974 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,167 ms,96 Mbps,12288 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,230 ms,42 Mbps,5430 kB/s
192.9.158.188,443,2a09:bac5:6442:1246::1d2:70,US,San Jose,隧道,52 ms,217 Mbps,27852 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,59 ms,14 Mbps,1864 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,170 ms,96 Mbps,12288 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,117 Mbps,15052 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,192 ms,16 Mbps,2134 kB/s
144.22.252.124,443,144.22.252.124,BR,S
