中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
146.56.102.55,443,2602:ffe4:407:20da:0:34df:6324:c3c1,SG,Singapore,隧道,281 ms,53 Mbps,6909 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,244 ms,31 Mbps,4072 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,225 ms,29 Mbps,3718 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,66 ms,523 Mbps,66969 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,227 ms,59 Mbps,7563 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,227 ms,28 Mbps,3639 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,87 ms,244 Mbps,31232 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,234 ms,0 Mbps,64 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,231 ms,69 Mbps,8867 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,218 ms,67 Mbps,8584 kB/s
47.57.245.232,443,47.88.1.44,US,San Jose,隧道,252 ms,2 Mbps,324 kB/s
8.219.106.227,443,8.219.142.198,SG,Singapore,隧道,238 ms,51 Mbps,6629 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,259 ms,0 Mbps,116 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,240 ms,8 Mbps,1047 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,266 ms,60 Mbps,7783 kB/s
8.219.80.236,443,8.222.240.96,SG,Singapore,隧道,252 ms,35 Mbps,4562 kB/s
8.212.48.236,443,47.76.21.105,HK,Hong Kong,隧道,231 ms,74 Mbps,9535 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,35 ms,27 Mbps,3496 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,124 ms,23 Mbps,3030 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,40 Mbps,5127 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,123 ms,16 Mbps,2061 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,75 ms,49 Mbps,6298 kB/s
141.144.193.68,443,2a0b:21c0:100a:1b6:0:e5cd:b31:a138,DE,Frankfurt,隧道,106 ms,241 Mbps,30924 kB/s
193.123.56.137,443,2a0b:21c0:100a:1fa:0:9c0b:58fe:6f33,DE,Frankfurt,隧道,137 ms,234 Mbps,30003 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,88 ms,119 Mbps,15257 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,225 ms,39 Mbps,5103 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,199 ms,41 Mbps,5309 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,251 ms,35 Mbps,4579 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,214 ms,71 Mbps,9112 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,247 ms,25 Mbps,3242 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,150 ms,0 Mbps,20 kB/s
8.212.44.95,443,47.76.21.100,HK,Hong Kong,隧道,263 ms,66 Mbps,8552 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,225 ms,0 Mbps,27 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,220 ms,83 Mbps,10649 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,211 ms,8 Mbps,1040 kB/s
8.219.122.242,443,47.245.127.33,SG,Singapore,隧道,259 ms,24 Mbps,3159 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,220 ms,60 Mbps,7807 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,235 ms,30 Mbps,3860 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,239 ms,25 Mbps,3308 kB/s
8.219.218.135,443,47.245.127.33,SG,Singapore,隧道,251 ms,13 Mbps,1755 kB/s
47.57.14.118,443,47.254.16.242,US,San Jose,隧道,255 ms,0 Mbps,127 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,227 ms,6 Mbps,868 kB/s
