中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,678 Mbps,86835 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,70 ms,360 Mbps,46182 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,355 Mbps,45465 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,250 Mbps,32051 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,304 Mbps,38912 kB/s
184.169.181.217,443,184.169.181.217,US,Portland,中转,70 ms,420 Mbps,53862 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,6 ms,880 Mbps,112640 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,71 ms,269 Mbps,34508 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,33 Mbps,4281 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,233 Mbps,29900 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,241 Mbps,30924 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,14 ms,100 Mbps,12902 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,92 ms,26 Mbps,3403 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,20 ms,42 Mbps,5405 kB/s
15.188.90.171,443,2a05:d012:ddc:4d00:9b41:ec06:14ca:3db5,FR,Paris,隧道,112 ms,263 Mbps,33689 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,213 Mbps,27340 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,97 ms,41 Mbps,5269 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,313 Mbps,40140 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,220 Mbps,28160 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,37 Mbps,4853 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,41 Mbps,5320 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,94 ms,49 Mbps,6392 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,90 ms,46 Mbps,6011 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,131 Mbps,16793 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,80 ms,348 Mbps,44646 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,215 ms,112 Mbps,14438 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,90 ms,261 Mbps,33484 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,323 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:11d,KR,Seoul,隧道,199 ms,77 Mbps,9940 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,36 Mbps,4639 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,203 ms,79 Mbps,10137 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:11b,KR,Seoul,隧道,220 ms,34 Mbps,4375 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,222 ms,30 Mbps,3880 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,225 ms,97 Mbps,12492 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,212 ms,77 Mbps,9929 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,239 ms,37 Mbps,4805 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,216 ms,101 Mbps,13004 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,244 ms,38 Mbps,4969 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,1 Mbps,240 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,210 ms,74 Mbps,9526 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,196 ms,84 Mbps,10752 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,227 ms,29 Mbps,3729 kB/s
146.56.171.110,443,107.151.176.66,US,Los Angeles,隧道,243 ms,61 Mbps,7843 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,112 ms,0 Mbps,30 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,203 ms,2 Mbps,297 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,208 ms,18 Mbps,2391 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,252 ms,38 Mbps,4971 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,233 ms,0 Mbps,59 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,216 ms,3 Mbps,486 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,228 ms,0 Mbps,17 kB/s
