中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,37 ms,496 Mbps,63590 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,50 ms,479 Mbps,61337 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,360 Mbps,46080 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,7 Mbps,942 kB/s
129.146.46.164,443,129.146.46.164,323 Mbps,41369 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,40 ms,660 Mbps,84480 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,62 ms,308 Mbps,39424 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,38 ms,519 Mbps,66457 kB/s
35.197.23.75,443,35.212.208.156,US,Seattle,隧道,49 ms,470 Mbps,60211 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,28 ms,77 Mbps,9962 kB/s
35.230.79.26,443,35.212.208.156,US,Seattle,隧道,56 ms,226 Mbps,28979 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,50 ms,447 Mbps,57241 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,59 ms,521 Mbps,66764 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,230 Mbps,29491 kB/s
158.178.149.159,443,2606:f240:f00:eaf1:0:edc9:7559:d46d,US,Frankfurt,隧道,126 ms,182 Mbps,23347 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,207 Mbps,26521 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,113 ms,46 Mbps,5945 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,129 ms,43 Mbps,5505 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,130 ms,165 Mbps,21196 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,161 Mbps,20684 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,150 ms,39 Mbps,5065 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,143 Mbps,18329 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,140 ms,39 Mbps,5076 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,41 Mbps,5263 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,178 ms,37 Mbps,4839 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,186 ms,34 Mbps,4442 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,194 ms,39 Mbps,5021 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,205 ms,28 Mbps,3613 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,130 ms,45 Mbps,5880 kB/s
150.230.7.216,443,150.230.7.216,JP,Los Angeles,中转,150 ms,45 Mbps,5778 kB/s
