中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,596 Mbps,76288 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,633 Mbps,81100 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,400 Mbps,51200 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,5 ms,77 Mbps,9942 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,24 ms,27 Mbps,3546 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,71 ms,366 Mbps,46899 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,8 ms,60 Mbps,7685 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,79 ms,291 Mbps,37273 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,107 ms,38 Mbps,4867 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,88 ms,288 Mbps,36864 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,162 ms,151 Mbps,19353 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,238 Mbps,30515 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,269 Mbps,34508 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,101 ms,40 Mbps,5237 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,254 Mbps,32563 kB/s
130.61.23.77,443,130.61.23.77,223 Mbps,28569 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,255 Mbps,32665 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,28 ms,58 Mbps,7479 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,21 ms,25 Mbps,3326 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,110 ms,254 Mbps,32563 kB/s
150.230.113.136,443,98.98.166.178,US,Frankfurt,隧道,107 ms,223 Mbps,28569 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,92 ms,376 Mbps,48230 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,252 Mbps,32256 kB/s
