中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,20 ms,2 Mbps,339 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,768 Mbps,98304 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,371 Mbps,47513 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,308 Mbps,39424 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,69 ms,348 Mbps,44646 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,280 Mbps,35942 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,442 Mbps,56627 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,66 ms,312 Mbps,39936 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,245 Mbps,31436 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,36 Mbps,4729 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,67 ms,400 Mbps,51200 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,102 ms,43 Mbps,5597 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,236 Mbps,30310 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,50 Mbps,6480 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,39 Mbps,5037 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,125 Mbps,16076 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,175 ms,129 Mbps,16588 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,38 Mbps,4910 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,38 Mbps,4910 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,1 Mbps,247 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,205 ms,80 Mbps,10342 kB/s
